Date,Open,High,Low,Close,Volume
03/12/2024,"14.20","14.70","14.20","14.50","23,289,699"
03/11/2024,"14.05","14.25","14.00","14.15","1,723,000"
03/08/2024,"13.90","14.10","13.80","13.90","10,298,300"
03/07/2024,"13.90","13.90","13.75","13.90","1,017,300"
03/06/2024,"13.60","13.90","13.60","13.75","1,544,400"
03/05/2024,"13.60","13.80","13.50","13.50","10,095,000"
03/04/2024,"13.80","14.80","13.40","13.50","2,195,300"
03/01/2024,"13.35","13.90","13.30","13.50","11,252,100"
02/29/2024,"13.45","13.45","13.15","13.25","5,538,200"
02/28/2024,"13.60","13.60","13.30","13.50","13,609,500"
02/27/2024,"13.80","13.80","13.50","13.65","5,063,800"
02/26/2024,"13.35","14.00","13.35","13.75","2,030,600"
02/23/2024,"13.70","13.70","13.35","13.40","1,801,500"
02/22/2024,"13.40","13.50","13.30","13.40","19,041,801"
02/21/2024,"13.50","13.90","13.00","13.40","4,540,900"
02/20/2024,"13.60","13.60","13.35","13.50","494,000"
02/19/2024,"13.20","13.50","13.10","13.40","480,600"
02/16/2024,"13.40","13.50","12.95","13.10","11,761,400"
02/15/2024,"13.15","13.45","13.00","13.05","14,330,200"
02/14/2024,"13.20","13.35","12.95","13.00","1,334,300"
02/13/2024,"13.00","13.30","13.00","13.20","22,076,600"
02/12/2024,"13.20","13.45","13.00","13.20","242,400"
02/09/2024,"13.20","13.20","12.95","13.05","4,896,800"
02/08/2024,"13.40","13.40","13.00","13.20","1,845,800"
02/07/2024,"13.45","13.45","13.00","13.15","1,425,100"
02/06/2024,"13.45","13.50","13.40","13.45","7,787,100"
02/05/2024,"13.50","13.50","13.35","13.45","7,576,000"
02/02/2024,"13.70","13.75","13.40","13.50","6,246,000"
02/01/2024,"13.90","13.90","13.35","13.50","4,667,900"
01/31/2024,"13.75","13.90","13.50","13.60","3,222,700"
01/30/2024,"13.50","13.70","13.50","13.55","5,800,700"
01/29/2024,"13.00","13.45","13.00","13.10","4,917,900"
01/26/2024,"13.50","13.50","12.95","13.10","928,000"
01/25/2024,"13.50","13.50","13.20","13.45","2,189,800"
01/24/2024,"13.95","13.95","13.40","13.60","1,912,400"
01/23/2024,"13.75","13.95","13.70","13.80","316,400"
01/22/2024,"13.95","13.95","13.80","13.90","2,946,700"
01/19/2024,"13.95","14.00","13.75","13.95","11,829,000"
01/18/2024,"14.00","14.00","13.90","13.95","1,274,700"
01/17/2024,"14.20","14.20","13.85","14.00","5,351,600"
01/16/2024,"13.90","14.10","13.80","13.90","2,446,300"
01/15/2024,"13.90","14.10","13.65","13.90","407,100"
01/12/2024,"14.10","14.10","13.80","13.90","440,300"
01/11/2024,"14.00","14.00","13.85","13.90","10,658,100"
01/10/2024,"13.60","14.10","13.60","13.80","4,438,100"
01/09/2024,"13.85","14.10","13.60","13.65","2,192,400"
01/08/2024,"13.70","14.00","13.60","13.85","248,500"
01/05/2024,"13.80","14.00","13.55","13.60","5,622,200"
01/04/2024,"13.65","13.80","13.55","13.60","1,000,500"
01/03/2024,"13.90","13.90","13.60","13.65","1,666,700"
01/02/2024,"13.70","13.95","13.65","13.75","176,500"
12/29/2023,"14.00","14.00","13.80","13.90","396,700"
12/28/2023,"13.90","14.10","13.60","13.70","5,262,500"
12/27/2023,"13.55","14.00","13.50","13.60","14,199,200"
12/22/2023,"13.80","13.80","13.50","13.55","1,740,200"
12/21/2023,"13.80","13.80","13.50","13.55","5,824,300"
12/20/2023,"13.50","13.80","13.50","13.50","6,908,500"
12/19/2023,"13.90","13.90","13.40","13.50","11,518,300"
12/18/2023,"14.00","14.00","13.50","13.85","5,857,300"
12/15/2023,"14.40","14.45","13.70","14.10","753,200"
12/14/2023,"14.45","14.45","14.20","14.40","6,830,400"
12/13/2023,"14.45","14.50","14.35","14.45","14,879,800"
12/11/2023,"14.55","14.55","14.35","14.50","1,768,900"
12/08/2023,"14.60","14.60","14.40","14.55","2,899,700"
12/07/2023,"14.90","14.90","14.40","14.55","1,248,800"
12/06/2023,"14.95","15.10","14.30","14.60","59,683,102"
12/05/2023,"14.55","15.20","14.50","14.80","8,039,500"
12/04/2023,"14.50","14.55","14.00","14.50","1,972,800"
12/01/2023,"14.20","14.40","14.00","14.05","1,213,300"
11/30/2023,"13.90","14.45","13.80","14.05","16,439,400"
11/29/2023,"14.00","14.20","13.75","14.00","9,416,400"
11/28/2023,"13.95","14.40","13.70","14.00","13,252,700"
11/27/2023,"13.75","13.80","13.35","13.45","2,743,600"
11/24/2023,"13.70","13.75","13.65","13.70","219,500"
11/23/2023,"13.70","13.70","13.45","13.60","885,500"
11/22/2023,"13.50","14.00","13.45","13.70","3,260,900"
11/21/2023,"13.50","13.80","13.30","13.45","4,615,700"
11/20/2023,"13.45","13.50","13.05","13.40","2,454,400"
11/17/2023,"13.50","13.55","13.05","13.45","7,093,700"
11/16/2023,"13.95","14.00","13.30","13.50","3,915,000"
11/15/2023,"13.95","13.95","13.45","13.50","6,066,600"
11/14/2023,"13.50","14.00","13.00","13.30","1,883,200"
11/10/2023,"13.50","14.30","13.30","13.50","59,099,801"
11/09/2023,"13.15","13.75","12.95","13.30","17,306,000"
11/08/2023,"12.15","13.15","12.15","12.45","371,700"
11/07/2023,"12.00","12.30","11.80","12.00","12,695,600"
11/06/2023,"11.65","12.05","11.50","11.95","3,796,900"
11/03/2023,"12.00","12.00","11.50","11.65","5,888,700"
11/02/2023,"12.50","12.50","11.95","12.10","705,400"
11/01/2023,"12.45","12.50","12.20","12.30","811,900"
10/31/2023,"12.50","12.50","12.35","12.45","2,338,500"
10/30/2023,"12.50","13.00","12.45","12.50","14,855,700"
10/27/2023,"12.70","13.30","12.50","12.50","72,111,602"
10/26/2023,"12.50","12.70","12.40","12.45","6,886,500"
10/25/2023,"12.90","13.00","12.30","12.50","8,052,800"
10/24/2023,"13.75","13.75","12.70","13.00","1,458,400"
10/23/2023,"13.90","13.90","13.00","13.60","11,962,300"
10/19/2023,"13.80","13.80","13.70","13.80","6,356,700"
10/18/2023,"13.70","13.95","13.65","13.80","10,979,700"
10/17/2023,"14.00","14.00","13.65","13.80","504,600"
10/16/2023,"14.00","14.20","13.80","13.95","1,711,200"
10/13/2023,"14.00","14.00","13.85","13.95","900,800"
10/12/2023,"14.00","14.35","13.85","14.00","1,661,300"
10/11/2023,"14.40","14.40","13.80","13.90","5,405,200"
10/09/2023,"14.00","14.00","13.80","14.00","809,100"
10/06/2023,"14.30","14.65","13.85","14.00","48,233,398"
10/05/2023,"14.70","14.70","14.25","14.50","2,483,600"
10/04/2023,"15.00","15.00","14.55","14.65","574,900"
10/03/2023,"14.70","14.80","14.60","14.70","2,602,000"
10/02/2023,"14.60","14.90","14.60","14.65","1,919,700"
09/29/2023,"14.60","14.70","14.50","14.60","2,270,500"
09/28/2023,"14.85","14.85","14.50","14.60","2,383,000"
09/27/2023,"14.90","14.90","14.65","14.70","3,180,700"
09/26/2023,"14.95","14.95","14.80","14.90","299,700"
09/25/2023,"15.00","15.00","14.80","14.95","2,139,000"
09/22/2023,"15.00","15.30","14.90","15.00","8,289,600"
09/21/2023,"15.25","15.30","14.85","14.95","1,273,300"
09/20/2023,"15.50","15.50","14.95","15.00","32,720,500"
09/19/2023,"15.70","15.70","15.20","15.40","935,300"
09/18/2023,"16.00","16.00","15.45","15.60","1,446,800"
09/15/2023,"15.70","16.00","15.50","15.75","1,722,600"
09/14/2023,"15.50","15.95","15.25","15.50","15,168,100"
09/13/2023,"15.40","15.75","14.90","15.30","8,023,600"
09/12/2023,"16.00","16.00","15.25","15.35","1,665,700"
09/11/2023,"16.00","16.00","15.50","15.75","10,124,400"
09/08/2023,"15.30","16.20","15.30","15.50","8,584,700"
09/07/2023,"15.30","15.45","15.20","15.25","1,374,300"
09/06/2023,"15.20","15.30","15.05","15.10","23,586,000"
09/05/2023,"15.40","15.40","15.05","15.10","11,102,200"
09/04/2023,"15.30","15.30","15.00","15.10","802,900"
09/01/2023,"15.40","15.40","14.90","15.10","2,761,200"
08/31/2023,"15.70","15.70","15.20","15.40","1,497,600"
08/30/2023,"15.50","15.70","15.40","15.50","5,767,600"
08/29/2023,"15.50","15.50","15.35","15.45","1,522,500"
08/28/2023,"15.50","15.50","15.40","15.45","3,574,900"
08/25/2023,"15.75","15.75","15.30","15.50","671,600"
08/24/2023,"16.00","16.00","15.70","15.75","520,900"
08/23/2023,"15.85","15.95","15.20","15.55","3,907,600"
08/22/2023,"15.90","16.00","15.80","15.90","1,019,800"
08/21/2023,"16.00","16.25","15.85","15.95","975,600"
08/18/2023,"16.00","16.25","15.95","16.00","1,575,200"
08/17/2023,"16.00","16.30","15.60","15.95","7,023,200"
08/16/2023,"15.95","15.95","15.00","15.00","30,962,801"
08/15/2023,"16.00","16.00","15.80","15.90","2,795,500"
08/14/2023,"16.20","16.20","15.50","15.90","5,431,200"
08/11/2023,"16.00","16.30","16.00","16.05","5,178,900"
08/10/2023,"16.60","16.60","16.00","16.15","1,236,200"
08/09/2023,"16.50","16.50","16.10","16.35","308,100"
08/08/2023,"16.95","16.95","16.00","16.40","4,449,000"
08/07/2023,"17.00","17.00","16.65","16.75","599,700"
08/04/2023,"17.00","17.00","16.75","16.80","597,400"
08/03/2023,"16.85","16.90","16.70","16.80","1,753,000"
08/02/2023,"17.50","17.50","16.75","16.90","946,700"
08/01/2023,"16.60","17.60","16.60","17.35","3,925,500"
07/31/2023,"17.00","17.30","16.60","16.90","558,800"
07/28/2023,"17.50","17.70","16.50","16.60","208,485,906"
07/27/2023,"17.00","17.70","16.55","17.25","784,600"
07/26/2023,"16.50","16.50","16.00","16.15","6,423,200"
07/25/2023,"17.50","17.70","16.50","16.80","8,347,100"
07/24/2023,"18.00","18.05","17.60","17.85","941,600"
07/21/2023,"18.10","18.10","17.85","18.00","970,100"
07/20/2023,"18.20","18.20","18.00","18.05","3,894,900"
07/19/2023,"18.10","18.55","18.00","18.15","1,425,600"
07/18/2023,"19.40","19.40","18.00","18.55","4,618,000"
07/17/2023,"19.20","19.50","19.00","19.30","314,300"
07/14/2023,"19.40","19.50","19.00","19.20","930,500"
07/13/2023,"19.65","19.65","19.30","19.40","437,100"
07/12/2023,"19.80","19.80","19.40","19.70","5,111,900"
07/11/2023,"20.00","20.00","19.40","19.70","4,534,200"
07/10/2023,"19.20","20.00","19.00","19.55","2,819,500"
07/07/2023,"18.50","19.20","18.20","18.90","3,157,600"
07/06/2023,"17.80","18.45","17.60","17.85","18,260,100"
07/05/2023,"17.90","17.90","17.60","17.70","2,346,400"
07/04/2023,"18.00","18.00","17.60","17.80","15,905,700"
07/03/2023,"17.60","18.00","17.60","17.75","467,500"
06/30/2023,"17.50","17.60","17.40","17.50","1,626,500"
06/29/2023,"17.50","17.60","17.20","17.45","329,700"
06/27/2023,"17.80","17.80","17.20","17.40","867,000"
06/26/2023,"17.80","17.80","17.45","17.50","8,518,700"
06/23/2023,"17.75","17.80","17.40","17.50","9,481,100"
06/22/2023,"17.00","17.80","17.00","17.45","4,990,500"
06/21/2023,"16.40","17.00","16.40","16.80","2,504,300"
06/20/2023,"16.10","16.50","15.90","16.25","1,425,100"
06/19/2023,"15.50","16.30","15.45","16.05","477,200"
06/16/2023,"14.95","15.45","14.75","14.90","13,905,700"
06/15/2023,"15.60","15.80","14.75","14.85","2,369,800"
06/14/2023,"15.80","15.80","14.75","14.95","3,786,800"
06/13/2023,"16.00","16.00","14.90","15.05","8,512,100"
06/12/2023,"16.80","16.80","15.45","15.75","5,374,200"
06/09/2023,"16.85","16.85","16.45","16.60","568,400"
06/08/2023,"16.95","16.95","16.50","16.70","1,734,900"
06/07/2023,"17.00","17.00","16.85","16.95","1,410,600"
06/06/2023,"17.20","17.20","16.90","17.00","3,968,700"
06/05/2023,"17.25","17.25","16.75","16.95","2,200,300"
06/02/2023,"17.25","17.25","16.70","16.95","10,047,000"
05/31/2023,"16.00","17.30","16.00","16.60","10,822,100"
05/30/2023,"15.70","16.75","15.30","15.90","15,838,100"
05/29/2023,"15.00","15.65","14.95","15.25","444,100"
05/26/2023,"15.30","15.30","14.95","15.05","12,117,800"
05/25/2023,"15.35","15.35","15.00","15.05","22,905,400"
05/24/2023,"15.35","15.35","15.00","15.25","8,640,900"
05/23/2023,"15.45","15.45","14.95","15.30","2,738,400"
05/22/2023,"15.45","15.45","14.90","15.05","2,271,800"
