Date,Open,High,Low,Close,Volume
01/21/2022,"37.50","37.60","37.20","37.45","4,757,900"
01/20/2022,"37.00","37.75","37.00","37.55","3,168,800"
01/19/2022,"37.50","37.50","36.60","37.00","10,997,900"
01/18/2022,"37.95","37.95","37.30","37.55","1,004,400"
01/17/2022,"37.85","37.95","37.50","37.65","4,225,900"
01/14/2022,"37.90","38.00","37.75","37.85","2,009,000"
01/13/2022,"38.00","38.00","37.80","37.95","2,428,200"
01/12/2022,"38.20","38.30","37.75","38.00","5,913,400"
01/11/2022,"38.50","38.65","38.20","38.45","7,366,200"
01/10/2022,"39.45","39.50","38.25","38.50","4,630,700"
01/07/2022,"40.00","40.00","38.90","39.90","4,576,700"
01/06/2022,"40.00","40.10","39.55","40.00","5,136,500"
01/05/2022,"39.00","40.00","39.00","39.55","6,747,300"
01/04/2022,"38.75","39.50","38.65","39.05","4,115,300"
01/03/2022,"38.00","38.65","37.80","38.15","9,414,200"
12/31/2021,"37.15","38.00","37.15","37.95","6,797,900"
12/30/2021,"38.30","38.30","37.10","37.65","1,352,500"
12/29/2021,"39.55","39.55","38.05","38.75","330,800"
12/28/2021,"40.10","40.10","38.00","39.35","1,047,800"
12/24/2021,"39.55","40.10","39.55","40.00","4,242,200"
12/23/2021,"39.50","40.25","39.05","39.95","7,033,100"
12/22/2021,"38.45","39.00","38.20","38.65","5,159,400"
12/21/2021,"37.95","38.45","37.80","38.05","4,404,400"
12/20/2021,"37.90","38.50","37.75","38.00","9,517,100"
12/17/2021,"38.00","38.00","37.70","37.95","2,245,600"
12/16/2021,"37.80","38.00","37.65","37.75","6,317,300"
12/15/2021,"37.40","37.90","37.40","37.70","9,682,800"
12/14/2021,"38.00","38.20","37.30","37.75","9,801,200"
12/10/2021,"37.90","38.00","37.60","37.80","7,431,200"
12/09/2021,"36.65","37.55","36.50","36.95","12,216,600"
12/08/2021,"37.00","37.00","36.50","36.60","10,120,600"
12/07/2021,"36.90","36.95","36.00","36.50","12,844,300"
12/06/2021,"37.05","37.20","36.50","36.95","5,032,000"
12/03/2021,"37.85","37.85","36.80","37.05","6,319,400"
12/02/2021,"38.00","38.45","37.50","37.90","9,865,300"
12/01/2021,"37.95","38.25","37.60","37.90","11,304,200"
11/30/2021,"38.00","38.15","37.55","37.95","15,651,000"
11/29/2021,"38.00","38.50","37.00","38.05","8,976,600"
11/26/2021,"37.50","38.50","37.05","38.00","62,798,301"
11/25/2021,"36.50","37.50","36.50","37.00","24,867,699"
11/24/2021,"38.00","38.00","36.60","36.95","15,040,900"
11/23/2021,"37.95","38.25","36.75","37.55","6,190,100"
11/22/2021,"38.80","39.00","36.05","37.95","3,760,000"
11/19/2021,"39.70","39.70","38.55","39.25","16,376,700"
11/18/2021,"39.85","39.95","39.60","39.70","2,667,100"
11/17/2021,"40.00","40.10","39.55","39.85","6,123,300"
11/16/2021,"40.20","40.20","40.00","40.05","744,000"
11/15/2021,"40.20","40.30","39.85","40.05","7,309,400"
11/12/2021,"40.35","40.50","40.00","40.20","6,007,400"
11/11/2021,"40.05","40.60","40.00","40.50","15,630,100"
11/10/2021,"40.10","40.90","40.05","40.50","8,330,900"
11/09/2021,"40.00","40.35","39.90","40.10","15,943,500"
11/08/2021,"40.15","40.70","39.90","40.05","2,162,200"
11/05/2021,"40.80","40.80","39.50","40.20","4,074,300"
11/04/2021,"41.45","41.50","40.50","41.05","4,115,800"
11/03/2021,"41.50","41.80","41.25","41.60","8,129,600"
11/02/2021,"41.50","42.00","41.50","41.65","3,619,800"
11/01/2021,"42.70","42.75","41.60","41.95","2,655,400"
10/29/2021,"42.50","43.00","42.10","42.80","4,171,800"
10/28/2021,"42.20","43.10","42.00","42.85","3,650,300"
10/27/2021,"42.20","42.20","41.85","42.00","3,569,600"
10/26/2021,"41.80","42.20","41.50","42.05","1,093,400"
10/25/2021,"42.50","42.95","41.70","42.35","9,908,300"
10/22/2021,"42.50","43.10","42.25","42.95","2,725,100"
10/21/2021,"42.50","42.85","42.40","42.50","9,642,700"
10/19/2021,"43.00","43.00","42.00","42.15","6,477,500"
10/18/2021,"43.00","43.20","42.30","42.90","5,229,800"
10/15/2021,"42.55","43.55","42.50","43.10","11,272,800"
10/14/2021,"42.00","42.55","41.85","42.45","2,458,200"
10/13/2021,"42.10","42.35","41.65","42.00","482,500"
10/12/2021,"41.65","42.20","41.60","41.85","10,915,100"
10/08/2021,"42.00","42.35","41.55","41.65","22,194,199"
10/07/2021,"42.95","42.95","42.05","42.35","2,423,000"
10/06/2021,"43.50","43.50","42.50","42.95","13,218,200"
10/05/2021,"43.60","43.70","42.65","42.95","6,028,700"
10/04/2021,"44.00","44.00","43.00","43.60","5,958,000"
10/01/2021,"42.00","44.00","42.00","43.20","2,299,500"
09/30/2021,"41.65","42.75","41.30","42.10","6,713,400"
09/29/2021,"41.60","42.50","41.15","41.65","3,495,900"
09/28/2021,"41.80","41.85","41.40","41.55","2,098,200"
09/27/2021,"41.95","42.05","41.70","41.85","7,587,400"
09/24/2021,"41.80","42.00","41.75","41.80","1,225,100"
09/23/2021,"42.00","42.40","41.80","41.95","7,496,400"
09/22/2021,"41.65","42.00","41.65","41.85","7,928,200"
09/21/2021,"42.65","43.00","41.50","41.80","11,426,100"
09/20/2021,"43.15","43.50","42.45","42.90","1,645,900"
09/17/2021,"42.60","43.90","42.60","43.20","3,732,700"
09/16/2021,"42.50","43.00","42.50","42.65","9,420,400"
09/15/2021,"42.35","43.00","42.35","42.45","6,201,000"
09/14/2021,"42.35","43.00","42.20","42.45","5,672,500"
09/13/2021,"42.50","42.80","42.25","42.40","9,208,200"
09/10/2021,"42.20","42.55","42.00","42.50","4,192,100"
09/09/2021,"42.10","42.60","42.10","42.50","7,335,800"
09/08/2021,"41.95","42.15","41.80","42.00","5,013,700"
09/07/2021,"41.50","42.00","41.40","41.60","5,436,400"
09/06/2021,"42.15","42.40","41.80","42.15","2,349,500"
09/03/2021,"42.45","42.45","42.00","42.15","2,360,600"
09/02/2021,"42.60","42.60","42.25","42.45","1,743,000"
09/01/2021,"42.40","42.95","42.00","42.60","6,425,500"
08/31/2021,"43.60","44.00","42.05","42.60","6,505,200"
08/30/2021,"44.30","44.30","43.60","43.70","614,400"
08/27/2021,"44.30","44.90","43.65","44.35","1,947,700"
08/26/2021,"44.30","45.00","44.00","44.45","8,272,700"
08/25/2021,"44.95","44.95","44.00","44.60","6,118,200"
08/24/2021,"44.45","45.00","44.00","44.95","2,803,400"
08/23/2021,"44.30","45.25","44.00","44.95","7,715,500"
08/20/2021,"43.85","44.75","43.60","44.45","5,049,400"
08/19/2021,"44.20","44.20","43.60","43.85","25,494,801"
08/18/2021,"45.00","45.00","43.65","44.20","4,263,100"
08/17/2021,"43.65","45.25","43.60","44.90","11,965,700"
08/16/2021,"43.20","44.25","43.00","43.60","5,818,000"
08/13/2021,"43.20","43.25","42.85","43.00","509,200"
08/12/2021,"43.10","43.20","42.70","43.00","1,311,600"
08/11/2021,"42.95","43.00","42.50","42.95","7,164,800"
08/10/2021,"43.00","43.20","42.70","42.95","3,824,400"
08/09/2021,"42.10","43.20","42.00","42.95","15,584,900"
08/06/2021,"41.30","42.75","41.30","42.10","3,268,000"
08/05/2021,"41.10","41.65","41.10","41.25","7,336,300"
08/04/2021,"41.05","41.20","41.05","41.10","752,200"
08/03/2021,"41.30","41.30","41.00","41.05","3,433,600"
08/02/2021,"41.50","41.55","41.00","41.40","3,375,700"
07/30/2021,"42.00","42.35","41.75","41.95","9,102,400"
07/29/2021,"41.55","42.15","41.55","41.90","3,728,700"
07/28/2021,"42.00","42.55","41.30","41.75","3,179,300"
07/27/2021,"42.75","42.80","41.10","41.80","3,433,400"
07/26/2021,"43.00","43.00","42.55","42.80","754,600"
07/23/2021,"42.80","43.00","42.55","42.80","6,664,300"
07/22/2021,"42.95","42.95","42.50","42.80","4,880,100"
07/21/2021,"42.50","42.90","42.50","42.80","8,159,300"
07/19/2021,"42.90","42.90","41.75","42.60","5,471,700"
07/16/2021,"42.90","42.90","42.30","42.60","7,553,700"
07/15/2021,"42.20","42.95","41.55","42.60","3,754,200"
07/14/2021,"41.50","42.40","41.20","41.75","1,736,900"
07/13/2021,"41.00","41.50","40.70","41.20","6,093,200"
07/12/2021,"41.30","41.40","40.65","41.15","1,212,400"
07/09/2021,"41.20","41.45","41.20","41.25","4,145,900"
07/08/2021,"41.40","41.50","41.05","41.40","2,191,900"
07/07/2021,"42.00","42.00","41.00","41.40","6,559,400"
07/06/2021,"41.40","41.50","41.20","41.30","8,916,600"
07/05/2021,"41.30","41.50","41.25","41.40","3,303,100"
07/02/2021,"41.25","42.00","41.20","41.35","10,369,000"
07/01/2021,"41.75","42.45","41.25","42.00","6,616,500"
06/30/2021,"41.00","42.00","41.00","41.45","1,567,300"
06/29/2021,"40.90","41.75","40.55","40.85","5,822,600"
06/28/2021,"41.00","41.00","40.45","40.70","5,135,400"
06/25/2021,"41.00","41.25","40.50","40.75","7,035,700"
06/24/2021,"41.25","41.25","40.80","40.95","9,055,800"
06/23/2021,"41.00","41.30","41.00","41.15","5,347,200"
06/22/2021,"41.50","41.50","41.05","41.30","18,738,600"
06/21/2021,"41.25","41.40","41.00","41.30","2,453,100"
06/18/2021,"41.90","41.95","41.05","41.25","12,133,300"
06/17/2021,"41.90","41.95","41.25","41.60","1,814,900"
06/16/2021,"41.45","42.20","41.45","41.95","9,027,100"
06/15/2021,"41.50","42.00","41.30","41.60","4,987,800"
06/14/2021,"41.25","41.70","41.25","41.45","805,800"
06/11/2021,"41.30","41.80","41.00","41.25","20,279,400"
06/10/2021,"41.00","41.55","41.00","41.25","6,835,900"
06/09/2021,"41.05","41.50","41.00","41.00","12,544,200"
06/08/2021,"40.60","41.20","40.60","40.95","1,140,500"
06/07/2021,"40.55","41.00","40.50","40.55","3,101,100"
06/04/2021,"41.10","41.10","40.20","40.50","1,004,200"
06/03/2021,"41.30","41.75","40.50","41.00","4,545,100"
06/02/2021,"41.85","41.85","40.30","41.10","5,847,500"
05/31/2021,"41.80","41.80","40.00","40.85","1,955,700"
05/28/2021,"40.50","42.20","40.00","41.85","14,150,900"
05/27/2021,"41.90","41.90","39.25","40.35","13,876,200"
05/26/2021,"42.75","42.80","41.10","41.80","6,141,500"
05/25/2021,"42.50","43.10","42.05","42.75","19,488,900"
05/24/2021,"40.85","43.45","40.85","41.75","8,560,800"
05/21/2021,"39.45","40.10","39.05","39.50","10,058,400"
05/20/2021,"39.00","39.95","38.10","38.90","3,253,700"
