Date,Open,High,Low,Close,Volume
03/14/2025,"17.95","18.15","17.50","17.75","3,770,100"
03/13/2025,"18.00","18.00","17.50","17.85","916,000"
03/12/2025,"18.50","18.50","17.75","17.95","11,705,100"
03/11/2025,"18.00","18.15","17.75","18.00","9,535,600"
03/10/2025,"18.15","18.15","17.70","18.00","934,600"
03/07/2025,"18.00","18.20","18.00","18.05","3,576,900"
03/06/2025,"17.70","18.05","17.50","17.95","12,980,500"
03/05/2025,"17.80","17.95","17.50","17.70","24,925,000"
03/04/2025,"18.00","18.00","17.05","17.40","2,183,300"
03/03/2025,"17.95","18.20","17.95","18.10","1,881,200"
02/28/2025,"18.00","18.10","17.90","17.95","1,734,900"
02/27/2025,"18.30","18.30","18.00","18.10","1,103,900"
02/26/2025,"18.30","18.50","18.00","18.15","5,424,300"
02/25/2025,"18.60","18.75","18.20","18.50","4,531,400"
02/24/2025,"18.75","18.95","18.50","18.70","1,740,500"
02/21/2025,"18.85","19.00","18.70","18.80","3,041,000"
02/20/2025,"18.85","19.00","18.75","18.85","1,660,300"
02/19/2025,"18.85","19.40","18.80","18.95","5,656,100"
02/18/2025,"18.50","19.00","18.50","18.70","3,682,900"
02/17/2025,"18.10","18.65","18.10","18.50","9,578,000"
02/14/2025,"18.30","18.45","18.00","18.10","26,493,500"
02/13/2025,"17.60","18.30","17.05","17.95","10,275,800"
02/12/2025,"17.70","17.80","17.00","17.70","8,419,600"
02/11/2025,"17.90","18.00","17.50","17.75","9,072,400"
02/10/2025,"17.80","18.00","17.70","17.90","1,848,700"
02/07/2025,"18.25","18.25","17.80","17.95","9,991,800"
02/06/2025,"18.25","18.50","18.00","18.15","11,395,300"
02/05/2025,"18.00","18.80","18.00","18.45","15,718,800"
02/04/2025,"17.80","18.40","17.50","17.85","14,123,100"
02/03/2025,"17.30","17.80","17.20","17.60","6,685,600"
01/31/2025,"17.40","17.50","16.85","17.20","29,290,400"
01/30/2025,"18.30","18.30","17.30","17.70","9,095,100"
01/29/2025,"18.50","18.85","17.00","18.30","13,437,700"
01/28/2025,"18.80","18.90","18.40","18.85","10,776,300"
01/27/2025,"18.90","18.90","18.50","18.80","1,302,100"
01/24/2025,"18.90","18.90","18.75","18.90","8,417,100"
01/23/2025,"18.90","19.00","18.70","18.90","23,862,199"
01/22/2025,"19.00","19.00","18.80","18.90","1,452,100"
01/21/2025,"18.95","19.15","18.90","19.00","12,285,400"
01/20/2025,"18.65","18.95","18.60","18.90","396,200"
01/17/2025,"18.65","18.70","18.50","18.60","3,969,200"
01/16/2025,"18.15","19.15","18.15","18.60","8,126,700"
01/15/2025,"18.10","18.35","18.00","18.25","8,086,000"
01/14/2025,"18.30","18.30","17.95","18.10","2,527,800"
01/13/2025,"18.40","18.50","17.95","18.20","507,200"
01/10/2025,"17.85","18.50","17.85","18.10","2,510,300"
01/09/2025,"17.80","18.00","17.80","17.95","6,415,200"
01/08/2025,"18.00","18.00","17.65","17.80","4,750,400"
01/07/2025,"17.65","17.80","17.50","17.70","1,284,000"
01/06/2025,"17.35","17.80","17.20","17.60","23,339,699"
01/03/2025,"17.40","17.40","17.25","17.35","322,300"
01/02/2025,"17.20","17.40","17.15","17.20","1,347,700"
12/31/2024,"17.15","17.35","17.00","17.05","1,243,600"
12/30/2024,"17.20","17.50","17.05","17.15","935,100"
12/27/2024,"17.10","17.50","17.05","17.10","283,900"
12/24/2024,"17.50","17.50","17.05","17.20","169,800"
12/23/2024,"17.70","17.70","17.15","17.50","195,000"
12/20/2024,"17.70","17.70","17.40","17.60","15,607,800"
12/19/2024,"17.60","17.70","17.45","17.60","17,685,600"
12/18/2024,"17.25","17.70","17.25","17.60","13,539,600"
12/17/2024,"17.10","17.50","17.10","17.25","1,474,800"
12/16/2024,"17.10","17.30","17.00","17.10","1,990,100"
12/13/2024,"16.25","17.20","16.25","17.00","4,285,900"
12/11/2024,"17.05","17.50","16.60","17.00","45,870,801"
12/10/2024,"16.65","17.95","16.65","17.60","31,627,500"
12/09/2024,"16.50","16.70","16.25","16.55","2,266,500"
12/06/2024,"15.95","16.65","15.60","16.25","1,157,400"
12/05/2024,"15.40","16.05","15.40","15.95","8,256,100"
12/04/2024,"15.30","15.65","15.10","15.40","1,694,500"
12/03/2024,"15.40","15.50","15.10","15.25","7,372,900"
12/02/2024,"15.20","15.80","15.15","15.35","13,041,100"
11/29/2024,"15.00","15.70","14.55","15.00","6,528,500"
11/28/2024,"14.35","15.00","14.20","14.40","53,244,398"
11/27/2024,"14.65","14.70","14.10","14.40","7,534,300"
11/26/2024,"14.75","14.85","14.55","14.65","11,698,000"
11/25/2024,"15.00","15.00","14.70","14.85","17,256,100"
11/22/2024,"15.00","15.00","14.85","14.90","10,138,100"
11/21/2024,"14.95","15.30","14.85","14.90","8,231,600"
11/20/2024,"14.90","15.00","14.60","14.80","3,811,100"
11/19/2024,"15.00","15.00","14.50","14.90","12,136,100"
11/18/2024,"15.15","15.25","14.90","15.00","2,583,000"
11/15/2024,"15.30","15.30","15.10","15.15","2,598,600"
11/14/2024,"15.30","15.50","15.15","15.25","3,024,300"
11/13/2024,"15.40","15.50","15.20","15.30","2,990,000"
11/12/2024,"15.40","15.50","15.20","15.30","5,287,200"
11/11/2024,"15.70","15.70","15.15","15.40","675,500"
11/08/2024,"15.75","15.90","15.50","15.65","3,815,500"
11/07/2024,"16.30","16.50","15.10","15.70","10,478,000"
11/06/2024,"16.45","16.45","16.20","16.35","868,700"
11/05/2024,"16.55","16.70","16.30","16.45","1,548,000"
11/04/2024,"16.80","16.80","16.25","16.70","5,049,800"
10/31/2024,"17.20","17.20","16.50","16.75","2,409,300"
10/30/2024,"17.40","17.50","16.85","17.35","8,426,900"
10/29/2024,"17.00","17.65","16.90","17.40","12,200,600"
10/28/2024,"16.50","17.00","16.50","16.75","3,931,300"
10/25/2024,"16.15","16.70","16.10","16.50","4,796,700"
10/24/2024,"16.25","16.30","15.60","16.15","4,563,000"
10/23/2024,"15.90","16.25","15.90","16.15","4,846,200"
10/22/2024,"15.60","16.15","15.60","15.85","22,586,600"
10/18/2024,"15.90","16.30","15.50","15.85","477,000"
10/17/2024,"15.55","15.95","15.40","15.55","5,660,600"
10/16/2024,"15.40","15.60","15.40","15.55","693,300"
10/15/2024,"15.50","15.50","15.20","15.35","224,900"
10/14/2024,"15.30","15.95","15.20","15.50","432,500"
10/11/2024,"15.20","15.50","15.00","15.30","14,669,600"
10/09/2024,"14.95","15.30","14.90","15.00","10,071,400"
10/08/2024,"15.00","15.00","14.85","14.90","423,000"
10/07/2024,"15.00","15.00","14.90","14.95","5,648,100"
10/04/2024,"15.00","15.10","14.95","15.00","227,400"
10/03/2024,"15.00","15.10","14.95","15.00","2,825,600"
10/02/2024,"15.00","15.10","14.90","15.00","26,384,900"
10/01/2024,"15.00","15.00","14.95","15.00","7,388,400"
09/30/2024,"15.10","15.10","14.95","15.00","320,700"
09/27/2024,"15.10","15.10","14.95","15.05","586,100"
09/26/2024,"15.10","15.10","15.00","15.05","306,900"
09/25/2024,"15.00","15.20","14.95","15.10","4,168,900"
09/24/2024,"15.00","15.20","14.95","15.00","1,335,400"
09/23/2024,"15.10","15.30","14.95","15.00","1,872,100"
09/20/2024,"15.20","15.25","14.90","15.00","5,714,000"
09/19/2024,"15.30","15.30","15.10","15.20","724,800"
09/18/2024,"15.30","15.40","15.10","15.25","12,453,100"
09/17/2024,"15.40","15.50","15.20","15.30","3,420,600"
09/16/2024,"15.45","15.55","15.05","15.45","924,500"
09/13/2024,"15.50","15.50","15.00","15.30","164,300"
09/12/2024,"15.45","15.45","14.90","15.00","1,594,100"
09/11/2024,"15.20","15.50","15.20","15.30","11,419,000"
09/10/2024,"14.90","15.65","14.90","15.15","1,208,200"
09/09/2024,"14.75","15.00","14.70","14.85","590,600"
09/06/2024,"14.90","15.00","14.70","14.80","1,949,200"
09/05/2024,"14.90","14.90","14.75","14.90","8,917,300"
09/04/2024,"14.80","15.00","14.50","14.70","17,825,000"
09/03/2024,"14.75","15.00","14.50","14.70","14,355,600"
09/02/2024,"14.90","14.95","14.50","14.70","7,264,400"
08/30/2024,"14.50","14.90","14.40","14.50","35,609,801"
08/29/2024,"14.70","14.75","14.40","14.50","28,426,801"
08/28/2024,"14.85","14.85","14.40","14.55","17,813,000"
08/27/2024,"14.95","14.95","14.50","14.80","7,508,200"
08/26/2024,"15.00","15.10","14.80","14.90","471,000"
08/23/2024,"15.20","15.20","15.00","15.00","2,522,800"
08/22/2024,"15.10","15.15","15.00","15.05","452,900"
08/21/2024,"14.90","15.15","14.90","15.00","14,014,000"
08/20/2024,"15.00","15.20","14.95","15.00","2,548,300"
08/19/2024,"14.85","15.20","14.85","14.95","9,567,900"
08/16/2024,"15.00","15.20","14.70","14.85","3,081,800"
08/15/2024,"14.70","15.00","14.60","14.75","407,200"
08/14/2024,"14.70","14.75","14.55","14.60","6,745,000"
08/13/2024,"14.80","15.00","14.55","14.65","5,494,700"
08/12/2024,"14.80","15.00","14.70","14.80","8,245,700"
08/09/2024,"14.80","15.00","14.75","14.80","1,643,200"
08/08/2024,"14.80","14.90","14.65","14.75","9,072,900"
08/07/2024,"14.85","14.95","14.50","14.70","3,229,000"
08/06/2024,"14.95","15.00","14.50","14.85","4,266,600"
08/05/2024,"15.00","15.00","14.20","14.40","12,414,600"
08/02/2024,"15.15","15.35","14.95","15.05","14,638,300"
08/01/2024,"15.80","15.80","15.10","15.35","1,895,000"
07/31/2024,"15.80","16.00","15.70","15.90","883,400"
07/30/2024,"15.70","16.50","15.60","16.00","5,675,600"
07/29/2024,"15.45","16.00","15.20","15.30","3,487,600"
07/26/2024,"15.50","15.50","15.05","15.10","25,624,900"
07/25/2024,"15.80","15.95","15.05","15.55","21,303,400"
07/24/2024,"16.20","16.20","15.55","15.95","5,218,800"
07/23/2024,"16.30","16.30","16.00","16.15","6,812,200"
07/22/2024,"16.45","16.45","16.20","16.20","5,541,900"
07/19/2024,"16.45","16.45","16.30","16.40","432,500"
07/18/2024,"16.80","16.90","16.30","16.45","1,016,500"
07/17/2024,"17.00","17.00","16.60","16.75","1,146,200"
07/16/2024,"17.05","17.15","16.95","17.00","928,800"
07/15/2024,"17.05","17.15","16.95","17.00","11,160,600"
07/12/2024,"17.05","17.15","17.05","17.05","6,048,400"
07/11/2024,"17.00","17.20","17.00","17.05","6,594,100"
07/10/2024,"17.25","17.30","16.90","17.10","1,644,600"
07/09/2024,"17.35","17.50","17.20","17.30","2,397,400"
07/08/2024,"17.30","17.50","17.20","17.30","5,022,400"
07/05/2024,"17.10","17.50","17.10","17.30","2,170,700"
07/04/2024,"17.80","17.80","17.10","17.20","5,027,500"
07/03/2024,"17.40","17.50","17.30","17.35","6,918,000"
07/02/2024,"17.50","17.70","17.30","17.40","5,078,000"
07/01/2024,"17.30","17.80","17.30","17.45","1,359,700"
06/28/2024,"17.00","17.60","16.80","17.30","6,538,000"
06/27/2024,"17.80","17.80","16.95","17.20","3,790,800"
06/26/2024,"18.05","18.05","17.60","17.85","15,357,100"
06/25/2024,"18.10","18.50","17.95","18.05","2,368,100"
06/24/2024,"18.20","18.30","17.95","18.10","2,153,700"
06/21/2024,"18.55","18.55","18.05","18.15","3,081,600"
06/20/2024,"18.50","18.80","18.50","18.70","6,462,600"
06/19/2024,"18.35","18.70","18.05","18.50","4,109,900"
06/18/2024,"18.20","18.45","18.10","18.30","1,250,100"
06/14/2024,"18.35","18.35","18.10","18.20","241,300"
06/13/2024,"18.10","18.25","18.00","18.10","7,702,600"
06/12/2024,"18.15","18.20","18.00","18.10","8,259,700"
06/11/2024,"18.15","18.15","18.00","18.05","9,094,600"
06/10/2024,"18.35","18.35","18.00","18.10","270,300"
06/07/2024,"18.35","18.35","18.25","18.35","3,250,900"
06/06/2024,"18.05","18.70","18.00","18.35","4,895,200"
06/05/2024,"18.05","18.20","18.00","18.05","5,474,800"
06/04/2024,"18.00","18.15","18.00","18.00","3,279,500"
06/03/2024,"18.20","18.50","17.95","18.00","6,821,200"
05/31/2024,"18.20","18.20","17.85","17.90","12,864,800"
05/30/2024,"18.35","18.35","18.00","18.05","11,478,800"
05/29/2024,"18.75","18.75","18.05","18.35","18,215,900"
05/28/2024,"17.70","18.70","17.70","18.50","30,893,801"
05/27/2024,"17.70","18.00","17.70","17.80","775,800"
05/24/2024,"17.90","18.00","17.50","17.75","8,426,400"
05/23/2024,"18.70","18.70","17.85","18.00","13,520,200"
