Date,Open,High,Low,Close,Volume
09/20/2019,"27.50","28.00","27.25","27.35","5,855,100"
09/19/2019,"27.15","27.50","27.15","27.20","2,746,200"
09/18/2019,"27.20","27.50","27.15","27.25","1,076,700"
09/17/2019,"27.50","27.70","27.05","27.15","5,055,900"
09/16/2019,"27.10","27.35","27.10","27.20","1,356,000"
09/13/2019,"27.10","27.40","27.05","27.15","1,513,000"
09/12/2019,"28.00","28.00","27.05","27.15","1,167,400"
09/11/2019,"27.00","27.40","26.95","27.05","14,255,500"
09/10/2019,"26.90","27.05","26.90","26.95","3,275,100"
09/09/2019,"26.85","26.95","26.70","26.85","2,307,800"
09/06/2019,"27.00","27.00","26.50","26.80","9,506,900"
09/05/2019,"28.50","28.50","26.70","26.85","19,366,301"
09/04/2019,"26.20","27.00","26.20","26.65","12,551,400"
09/03/2019,"25.55","26.70","25.55","26.20","5,592,600"
09/02/2019,"28.05","28.30","27.20","28.05","12,684,500"
08/30/2019,"28.25","28.30","28.00","28.15","3,348,700"
08/29/2019,"28.00","28.40","28.00","28.25","1,409,800"
08/28/2019,"29.00","29.00","27.95","28.00","2,320,900"
08/27/2019,"28.20","28.30","28.05","28.20","4,926,000"
08/26/2019,"28.90","28.90","28.00","28.30","1,395,100"
08/23/2019,"29.10","29.10","28.75","28.90","220,300"
08/22/2019,"29.10","29.20","28.95","29.00","20,130,900"
08/21/2019,"29.30","29.35","28.95","29.10","4,233,900"
08/20/2019,"29.90","29.90","28.95","29.30","33,724,500"
08/19/2019,"29.30","29.55","29.00","29.45","13,620,300"
08/16/2019,"28.75","29.60","28.65","29.20","23,352,400"
08/15/2019,"28.55","28.75","27.70","28.50","11,502,100"
08/14/2019,"27.65","28.15","27.65","28.00","6,576,500"
08/13/2019,"27.65","28.15","27.50","27.90","4,050,300"
08/09/2019,"27.30","28.00","27.20","27.65","10,389,600"
08/08/2019,"27.05","27.50","27.05","27.30","2,832,400"
08/07/2019,"27.50","27.50","27.00","27.20","6,139,400"
08/06/2019,"27.60","27.60","27.30","27.45","3,597,900"
08/05/2019,"27.65","27.65","27.50","27.60","1,618,800"
08/02/2019,"28.00","28.00","27.50","27.60","1,658,600"
08/01/2019,"27.50","28.00","27.50","27.55","2,423,000"
07/31/2019,"27.50","27.55","27.25","27.40","10,863,000"
07/30/2019,"27.60","27.60","27.40","27.45","6,603,600"
07/29/2019,"27.55","27.75","27.50","27.55","898,600"
07/26/2019,"27.80","27.80","27.50","27.60","5,645,900"
07/25/2019,"27.70","27.95","27.35","27.50","12,020,100"
07/24/2019,"27.50","27.80","27.35","27.50","7,562,800"
07/23/2019,"28.00","28.00","27.20","27.25","6,862,500"
07/22/2019,"28.00","28.00","27.50","27.80","3,407,400"
07/19/2019,"27.65","28.00","27.65","27.85","1,880,000"
07/18/2019,"28.00","28.00","27.50","27.75","9,863,600"
07/17/2019,"27.50","28.05","27.50","27.95","8,950,600"
07/16/2019,"27.50","28.00","27.30","27.70","3,400,800"
07/15/2019,"27.75","27.75","27.25","27.50","2,829,400"
07/12/2019,"27.75","28.10","27.50","27.75","3,066,200"
07/11/2019,"27.15","27.80","27.15","27.45","594,900"
07/10/2019,"27.50","27.75","27.20","27.50","2,979,900"
07/09/2019,"27.50","27.50","27.00","27.00","10,079,500"
07/08/2019,"28.00","28.00","27.20","27.55","2,563,400"
07/05/2019,"30.00","30.00","27.55","27.85","14,249,700"
07/04/2019,"28.20","28.20","27.45","27.75","3,643,000"
07/03/2019,"28.20","28.30","28.00","28.15","6,185,400"
07/02/2019,"28.30","28.30","28.00","28.15","7,980,200"
07/01/2019,"27.70","28.55","27.35","28.15","4,827,100"
06/28/2019,"27.60","28.35","27.60","28.10","24,611,100"
06/27/2019,"27.55","28.00","27.55","27.55","5,346,200"
06/26/2019,"27.45","27.90","27.40","27.50","3,242,100"
06/25/2019,"27.30","28.00","27.30","27.45","8,705,800"
06/24/2019,"27.15","27.35","27.15","27.30","4,054,300"
06/21/2019,"27.50","27.50","27.15","27.25","1,207,600"
06/20/2019,"27.00","27.50","27.00","27.15","9,180,300"
06/19/2019,"27.25","27.30","27.00","27.00","18,546,400"
06/18/2019,"27.50","27.65","27.10","27.30","9,906,500"
06/17/2019,"27.30","27.35","27.10","27.25","20,526,801"
06/14/2019,"27.50","27.50","27.05","27.20","5,297,100"
06/13/2019,"27.50","27.70","27.10","27.35","22,555,699"
06/12/2019,"27.60","27.65","27.30","27.50","22,670,801"
06/11/2019,"27.50","27.70","27.20","27.55","1,708,000"
06/10/2019,"27.10","27.60","27.05","27.45","1,330,100"
06/07/2019,"27.90","27.90","27.10","27.40","1,781,200"
06/06/2019,"27.70","28.00","27.65","27.70","8,481,500"
06/04/2019,"27.65","27.80","27.60","27.70","6,881,000"
06/03/2019,"27.40","27.80","27.40","27.65","1,891,100"
05/31/2019,"27.65","27.65","27.00","27.45","7,496,300"
05/30/2019,"27.80","27.80","27.40","27.65","11,923,400"
05/29/2019,"28.10","28.30","27.80","28.00","17,196,699"
05/28/2019,"26.95","28.65","26.90","28.35","28,201,600"
05/27/2019,"26.50","27.00","26.50","26.80","889,200"
05/24/2019,"26.30","27.00","26.20","26.45","12,182,000"
05/23/2019,"26.15","26.25","26.05","26.15","640,200"
05/22/2019,"26.05","27.00","26.05","26.10","13,510,200"
05/21/2019,"26.25","26.50","26.00","26.35","8,351,400"
05/20/2019,"26.05","26.50","26.05","26.20","5,777,400"
