Date,Open,High,Low,Close,Volume
01/11/2018,"27.75","28.25","27.75","27.75","11,139,600"
01/10/2018,"27.75","28.00","27.75","27.75","12,920,600"
01/09/2018,"28.00","28.25","27.75","28.00","20,529,400"
01/08/2018,"27.50","28.25","27.50","28.00","6,873,500"
01/05/2018,"27.50","28.50","27.00","28.00","11,038,400"
01/04/2018,"26.75","27.75","26.75","27.00","8,304,500"
01/03/2018,"26.75","27.00","26.75","26.75","8,347,900"
01/02/2018,"26.75","27.00","26.75","26.75","3,904,800"
12/29/2017,"26.25","27.50","26.25","26.75","3,636,200"
12/28/2017,"26.00","26.50","26.00","26.25","10,951,800"
12/27/2017,"26.25","26.50","26.00","26.25","7,562,900"
12/22/2017,"26.50","26.75","26.25","26.50","6,604,600"
12/21/2017,"26.50","27.00","26.25","26.50","11,550,400"
12/20/2017,"26.00","26.75","25.75","26.00","24,812,000"
12/19/2017,"26.25","26.50","25.75","26.00","23,809,500"
12/18/2017,"26.50","27.00","26.00","26.25","7,468,000"
12/15/2017,"26.75","27.50","24.50","26.75","11,870,000"
12/14/2017,"27.50","27.75","26.75","27.00","19,073,699"
12/13/2017,"28.00","28.00","27.50","27.50","25,552,801"
12/11/2017,"28.00","28.25","27.75","28.00","5,902,500"
12/08/2017,"28.00","28.25","27.75","27.75","8,287,200"
12/07/2017,"27.50","28.25","27.00","27.75","14,222,800"
12/06/2017,"26.75","27.75","26.75","27.25","18,979,801"
12/05/2017,"27.50","27.75","27.00","27.25","6,553,600"
12/04/2017,"27.50","28.25","27.50","27.50","15,773,100"
12/01/2017,"27.50","27.75","27.00","27.50","12,849,800"
11/30/2017,"27.50","28.00","27.00","27.50","7,087,300"
11/29/2017,"28.00","28.00","27.50","27.50","11,295,100"
11/27/2017,"26.75","28.00","26.75","27.50","5,932,200"
11/24/2017,"28.00","28.00","26.50","26.75","5,210,300"
11/23/2017,"28.00","28.50","26.00","26.50","16,339,600"
11/22/2017,"26.75","28.50","26.75","28.00","16,463,699"
11/21/2017,"26.00","27.25","25.75","26.75","7,049,500"
11/20/2017,"25.75","26.00","25.50","25.75","3,958,200"
11/17/2017,"25.25","26.00","25.25","25.50","2,806,300"
11/16/2017,"25.00","25.75","25.00","25.25","6,387,700"
11/15/2017,"24.50","25.25","24.50","25.00","9,964,100"
11/14/2017,"24.50","25.50","24.50","24.50","12,062,300"
11/13/2017,"24.50","24.75","24.00","24.50","25,841,801"
11/10/2017,"24.75","25.00","24.50","24.50","8,025,100"
11/09/2017,"24.75","25.00","24.50","24.75","3,154,300"
11/08/2017,"25.00","25.25","24.50","24.75","15,326,600"
11/07/2017,"25.00","25.00","24.25","24.50","34,976,000"
11/06/2017,"25.75","25.75","24.75","25.00","5,603,400"
11/03/2017,"25.75","26.00","25.00","25.50","4,992,800"
11/02/2017,"25.75","26.00","25.00","25.25","18,954,600"
11/01/2017,"25.75","26.25","25.50","25.75","12,490,800"
10/31/2017,"25.00","26.25","25.00","25.50","3,344,000"
10/30/2017,"25.50","25.50","25.00","25.25","2,042,400"
10/27/2017,"25.25","25.50","25.00","25.25","1,825,500"
10/24/2017,"24.25","25.25","24.25","24.75","1,340,200"
10/23/2017,"25.00","25.00","23.75","24.25","23,406,301"
10/19/2017,"24.50","24.50","24.00","24.00","2,985,100"
10/18/2017,"24.50","24.50","24.00","24.25","13,276,700"
10/17/2017,"25.00","25.00","24.25","24.50","17,125,699"
10/16/2017,"25.00","25.25","24.50","24.75","951,300"
10/13/2017,"25.00","25.25","24.75","25.00","11,955,500"
10/12/2017,"25.00","25.25","24.75","24.75","6,133,100"
10/11/2017,"25.00","25.25","24.75","25.00","10,732,200"
10/10/2017,"24.75","25.50","24.75","25.00","1,178,200"
10/09/2017,"25.00","25.25","24.75","25.00","9,484,600"
10/06/2017,"25.00","25.00","24.50","24.75","5,066,000"
10/05/2017,"25.00","25.00","24.75","24.75","3,049,900"
10/04/2017,"25.00","25.25","24.75","25.00","1,559,500"
10/03/2017,"24.50","25.75","24.50","25.00","9,327,400"
10/02/2017,"25.00","25.00","24.50","24.50","6,224,100"
09/29/2017,"25.00","25.00","24.50","24.75","12,327,800"
09/28/2017,"25.75","26.00","24.75","25.25","4,731,000"
09/27/2017,"25.75","26.00","25.75","25.75","6,920,500"
09/26/2017,"25.75","26.25","25.75","26.00","15,581,100"
09/25/2017,"25.75","26.00","25.75","25.75","6,960,400"
09/22/2017,"25.75","26.00","25.50","25.75","2,607,700"
09/21/2017,"25.50","26.50","25.25","25.75","3,771,700"
09/20/2017,"25.50","25.50","25.00","25.25","7,303,700"
09/19/2017,"24.75","25.50","24.75","25.00","12,374,900"
09/18/2017,"24.25","25.00","24.00","24.25","3,673,100"
09/15/2017,"25.25","25.50","25.00","25.25","8,739,500"
09/14/2017,"25.50","25.50","25.25","25.25","7,317,000"
09/13/2017,"26.00","26.00","25.00","25.25","10,460,700"
09/12/2017,"27.00","27.00","25.75","26.00","14,713,100"
09/11/2017,"25.75","26.50","25.75","26.00","19,989,600"
09/08/2017,"25.50","26.25","25.50","25.75","1,792,700"
09/07/2017,"25.00","26.00","25.00","25.25","6,674,600"
09/06/2017,"24.75","25.50","24.50","24.75","36,150,102"
09/05/2017,"24.50","25.00","24.25","24.75","1,907,900"
09/04/2017,"25.00","25.75","24.00","24.00","53,939,500"
09/01/2017,"25.50","25.75","23.00","24.25","44,524,398"
08/31/2017,"26.50","26.50","25.25","25.50","10,264,800"
08/30/2017,"26.75","26.75","25.50","26.25","9,833,000"
08/29/2017,"26.75","27.25","26.25","26.75","13,505,600"
08/28/2017,"27.00","27.00","26.50","26.75","4,601,500"
08/25/2017,"25.50","27.00","25.50","26.50","14,323,400"
08/24/2017,"25.00","25.75","25.00","25.25","8,728,100"
08/23/2017,"24.75","25.50","24.75","25.00","10,431,700"
08/22/2017,"24.75","25.00","24.75","24.75","2,932,400"
08/21/2017,"24.25","25.00","24.25","24.75","1,490,600"
08/18/2017,"24.00","24.75","24.00","24.25","4,356,700"
08/17/2017,"24.50","24.75","24.00","24.25","1,528,900"
08/16/2017,"24.75","25.00","24.25","24.25","14,322,500"
08/15/2017,"25.00","25.50","24.00","24.75","11,607,100"
08/14/2017,"24.75","25.50","24.75","25.00","6,749,500"
08/11/2017,"24.50","25.50","23.75","24.50","18,962,100"
08/10/2017,"23.50","24.75","23.50","24.25","356,900"
08/09/2017,"23.75","24.25","23.75","23.75","2,214,300"
08/07/2017,"23.50","24.00","23.50","23.50","1,508,700"
08/04/2017,"24.25","24.25","23.00","23.50","10,616,700"
08/03/2017,"24.25","24.50","23.75","23.75","12,062,800"
08/02/2017,"24.00","24.25","23.75","24.00","12,764,100"
08/01/2017,"24.00","24.00","23.50","23.75","23,415,400"
07/31/2017,"24.75","25.00","23.75","24.50","13,019,000"
07/28/2017,"23.75","25.00","23.75","24.50","7,360,500"
07/27/2017,"23.75","24.75","23.50","23.75","6,777,600"
07/26/2017,"23.50","24.25","23.50","23.75","11,133,700"
07/25/2017,"23.50","24.00","23.25","23.50","18,098,000"
07/24/2017,"23.50","23.75","23.25","23.25","2,903,700"
07/21/2017,"23.00","23.50","23.00","23.25","2,758,200"
07/20/2017,"23.00","23.25","23.00","23.00","2,224,500"
07/19/2017,"23.00","23.25","23.00","23.00","13,123,200"
07/18/2017,"23.00","23.25","22.50","23.00","16,756,301"
07/17/2017,"23.00","23.25","23.00","23.00","19,309,699"
07/14/2017,"23.00","23.25","22.75","23.00","1,592,500"
07/13/2017,"23.00","23.25","22.75","23.00","22,782,801"
07/12/2017,"23.00","23.25","22.75","23.00","17,211,400"
07/11/2017,"23.00","23.50","23.00","23.00","23,199,100"
07/10/2017,"23.25","23.25","23.00","23.00","2,466,600"
07/07/2017,"23.00","23.25","23.00","23.00","25,267,301"
07/06/2017,"23.00","23.25","22.00","22.75","13,742,000"
07/05/2017,"23.00","23.25","22.50","22.75","8,997,500"
07/04/2017,"23.00","23.25","22.50","23.00","6,861,500"
07/03/2017,"22.75","23.25","22.50","23.00","8,144,300"
06/30/2017,"23.00","23.25","22.00","22.75","9,958,100"
06/29/2017,"23.75","23.75","23.00","23.00","9,288,100"
06/28/2017,"23.50","23.50","23.00","23.25","3,289,600"
06/27/2017,"23.50","23.75","23.25","23.50","5,720,000"
06/23/2017,"23.00","23.50","23.00","23.25","19,261,400"
06/22/2017,"22.75","23.50","22.75","23.25","5,718,000"
06/21/2017,"23.50","23.50","22.50","22.75","10,865,900"
06/20/2017,"23.00","23.25","22.50","22.75","16,454,000"
06/19/2017,"23.50","23.75","23.00","23.00","3,425,300"
06/16/2017,"23.25","24.00","23.25","23.50","53,205,000"
06/15/2017,"23.25","23.50","23.25","23.25","16,061,200"
06/14/2017,"23.25","23.75","23.00","23.00","29,190,801"
06/13/2017,"23.00","24.00","23.00","23.50","21,760,301"
06/12/2017,"22.75","23.25","22.50","22.75","10,486,700"
06/09/2017,"22.50","23.00","22.25","22.75","41,714,301"
06/08/2017,"22.25","22.50","22.00","22.25","2,864,500"
06/07/2017,"22.25","22.50","22.00","22.25","15,209,000"
06/06/2017,"22.25","23.50","22.00","22.00","8,915,900"
06/05/2017,"22.00","22.75","21.50","22.25","4,777,700"
06/02/2017,"22.50","23.25","22.00","22.50","29,192,699"
05/31/2017,"21.50","23.00","21.50","22.25","37,103,199"
05/30/2017,"21.50","21.75","21.00","21.00","10,109,300"
05/29/2017,"21.50","21.75","21.25","21.50","3,668,500"
05/26/2017,"21.75","22.00","21.50","21.75","5,860,900"
05/25/2017,"21.25","21.75","21.25","21.50","22,321,000"
05/24/2017,"20.75","21.75","20.75","21.00","8,835,100"
05/23/2017,"20.25","20.75","20.25","20.50","27,500,400"
05/22/2017,"20.25","20.75","20.25","20.50","23,773,400"
05/19/2017,"20.25","20.75","20.00","20.25","28,726,801"
05/18/2017,"20.00","21.00","19.95","20.25","20,134,000"
05/17/2017,"20.25","20.50","20.00","20.00","11,880,500"
05/16/2017,"20.25","20.50","20.25","20.25","41,903,801"
