Date,Open,High,Low,Close,Volume
03/22/2019,"28.65","28.65","28.00","28.15","6,937,100"
03/21/2019,"30.00","30.00","28.30","28.65","7,725,600"
03/20/2019,"28.00","28.75","28.00","28.55","3,771,500"
03/19/2019,"28.50","28.50","27.60","28.00","19,000,400"
03/18/2019,"27.60","28.75","27.50","28.50","12,842,900"
03/15/2019,"27.00","28.10","26.80","27.75","9,914,300"
03/14/2019,"27.00","27.10","26.75","27.00","7,634,700"
03/13/2019,"26.85","27.00","26.50","26.75","13,639,600"
03/12/2019,"27.00","27.00","26.70","26.90","4,065,500"
03/11/2019,"27.00","27.00","26.75","26.90","2,078,300"
03/08/2019,"26.90","27.45","26.80","27.00","15,997,900"
03/07/2019,"26.60","27.00","26.60","26.80","2,958,300"
03/06/2019,"26.55","26.75","26.40","26.60","5,447,000"
03/05/2019,"26.50","26.55","26.30","26.50","4,233,400"
03/04/2019,"26.50","26.55","26.05","26.45","3,349,100"
03/01/2019,"26.00","26.50","26.00","26.10","9,109,400"
02/28/2019,"26.50","26.50","25.95","26.00","13,900,000"
02/27/2019,"26.60","26.70","26.30","26.55","4,048,100"
02/26/2019,"26.50","26.65","26.30","26.60","3,376,100"
02/25/2019,"26.15","26.70","26.15","26.50","4,925,400"
02/22/2019,"26.05","26.20","26.00","26.05","5,415,200"
02/21/2019,"26.10","26.15","26.00","26.00","9,916,300"
02/20/2019,"26.05","26.50","26.05","26.15","2,628,000"
02/19/2019,"26.10","26.50","26.00","26.15","2,413,900"
02/18/2019,"26.00","26.90","25.90","26.05","10,594,400"
02/15/2019,"27.00","27.00","26.00","26.10","1,611,300"
02/14/2019,"26.85","26.85","25.95","26.45","12,160,700"
02/13/2019,"26.90","27.00","26.05","26.90","5,822,600"
02/12/2019,"27.00","27.00","26.80","26.90","7,061,000"
02/11/2019,"26.85","26.95","26.50","26.80","12,201,400"
02/08/2019,"27.00","27.00","26.50","26.85","22,906,699"
02/07/2019,"27.00","27.10","26.90","27.05","12,456,800"
02/06/2019,"26.55","27.20","26.50","26.90","19,635,000"
02/05/2019,"26.15","27.00","26.10","26.50","20,158,100"
02/04/2019,"25.50","26.25","25.50","26.00","10,610,100"
02/01/2019,"24.00","25.60","24.00","25.50","14,811,400"
01/31/2019,"23.60","24.50","23.60","23.85","61,100,699"
01/30/2019,"23.50","24.00","23.40","23.70","12,467,800"
01/29/2019,"23.50","23.60","23.05","23.45","7,797,300"
01/28/2019,"23.50","23.75","23.35","23.45","23,039,500"
01/25/2019,"23.45","23.65","23.15","23.45","14,283,100"
01/24/2019,"23.20","23.40","23.05","23.20","4,049,200"
01/23/2019,"23.30","23.45","23.05","23.25","2,765,100"
01/22/2019,"23.50","23.50","23.05","23.30","3,853,600"
01/21/2019,"23.70","23.70","23.05","23.50","20,871,500"
01/18/2019,"23.75","23.95","23.50","23.70","28,005,000"
01/17/2019,"23.90","24.00","23.55","23.75","5,577,100"
01/16/2019,"23.80","24.30","23.70","23.80","14,056,700"
01/15/2019,"23.50","23.80","23.50","23.50","21,628,801"
01/14/2019,"23.60","23.65","23.25","23.50","22,014,500"
01/11/2019,"23.00","23.75","22.80","23.40","4,875,800"
01/10/2019,"22.40","24.00","22.40","23.00","24,914,801"
01/09/2019,"22.20","22.75","22.15","22.30","21,758,400"
01/08/2019,"21.80","22.20","21.50","22.00","1,532,800"
01/07/2019,"21.30","21.80","21.30","21.45","6,283,800"
01/04/2019,"22.00","22.00","21.00","21.30","2,210,300"
01/03/2019,"22.25","22.50","21.80","22.15","12,255,400"
01/02/2019,"23.00","23.00","22.20","22.25","1,778,300"
12/31/2018,"22.80","22.80","22.10","22.20","3,679,200"
12/28/2018,"23.00","23.00","22.80","22.85","1,269,100"
12/27/2018,"23.00","23.00","22.55","22.60","1,778,700"
12/24/2018,"22.55","23.50","22.50","22.60","730,100"
12/21/2018,"22.30","23.25","22.20","22.30","5,637,600"
12/20/2018,"22.90","22.90","22.35","22.45","19,301,301"
12/19/2018,"23.00","23.05","22.50","22.90","8,363,600"
12/18/2018,"23.00","23.10","22.80","23.00","17,097,500"
12/17/2018,"22.95","23.25","22.50","23.00","6,178,300"
12/14/2018,"22.25","23.25","22.25","22.90","29,994,100"
12/13/2018,"23.00","23.00","21.90","22.15","22,202,199"
12/11/2018,"23.00","23.00","21.90","22.05","21,143,400"
12/10/2018,"23.00","23.00","22.60","22.65","13,202,600"
12/07/2018,"23.40","23.40","22.80","23.00","12,989,200"
12/06/2018,"23.50","23.60","23.30","23.40","4,442,000"
12/05/2018,"23.50","23.75","23.50","23.65","1,769,900"
12/04/2018,"23.75","23.75","23.50","23.60","3,485,800"
12/03/2018,"23.75","23.80","23.55","23.75","2,723,900"
11/30/2018,"23.75","24.00","23.75","23.80","15,243,600"
11/29/2018,"24.00","24.00","23.50","23.75","10,756,400"
11/28/2018,"24.00","24.00","23.75","23.80","16,748,100"
11/27/2018,"24.00","24.00","23.75","23.80","27,426,600"
11/26/2018,"23.75","24.00","23.60","23.80","10,791,300"
11/23/2018,"24.00","24.00","23.75","23.75","2,451,000"
11/22/2018,"23.75","24.00","23.75","23.75","683,000"
11/21/2018,"23.50","24.00","23.50","23.75","7,003,500"
11/20/2018,"23.75","24.00","23.50","23.50","4,664,500"
11/19/2018,"23.75","24.00","23.50","23.50","2,172,700"
11/16/2018,"24.00","24.25","23.50","23.75","7,079,300"
11/15/2018,"24.00","24.00","23.50","23.75","15,069,000"
11/14/2018,"24.50","24.50","23.75","24.00","8,868,800"
11/13/2018,"24.25","24.50","24.00","24.25","12,009,100"
11/12/2018,"24.00","24.50","23.75","24.25","102,963,000"
11/09/2018,"23.75","24.75","23.50","24.25","10,310,900"
11/08/2018,"23.25","23.75","23.25","23.25","9,482,300"
11/07/2018,"23.00","23.50","22.50","22.75","8,627,800"
11/06/2018,"23.50","24.00","22.50","22.50","5,447,100"
11/05/2018,"24.50","24.50","23.00","23.75","4,705,300"
11/02/2018,"23.75","25.00","23.75","24.50","4,152,400"
11/01/2018,"23.75","23.75","23.00","23.50","47,502,801"
10/31/2018,"24.00","24.00","23.25","23.25","4,661,300"
10/30/2018,"23.75","24.00","23.25","23.50","22,059,900"
10/29/2018,"23.50","24.00","23.50","23.50","9,428,000"
10/26/2018,"23.75","23.75","23.50","23.50","6,974,000"
10/25/2018,"23.75","23.75","23.25","23.50","9,827,300"
10/24/2018,"23.75","23.75","23.25","23.50","3,622,800"
10/23/2018,"24.00","24.00","23.25","23.75","4,292,400"
10/22/2018,"23.75","24.50","23.50","23.75","6,414,400"
10/19/2018,"23.50","23.75","23.00","23.75","14,026,700"
10/18/2018,"23.75","24.25","23.00","23.50","12,332,700"
10/17/2018,"23.75","24.25","23.75","23.75","4,369,700"
10/16/2018,"23.00","24.00","22.50","23.50","13,366,800"
10/15/2018,"23.00","23.50","21.75","22.25","8,478,900"
10/12/2018,"24.00","24.00","22.75","23.00","7,611,000"
10/11/2018,"25.00","25.00","23.50","24.00","7,960,800"
10/09/2018,"24.75","25.00","24.25","24.50","3,526,500"
10/08/2018,"24.75","25.00","24.50","24.50","4,292,000"
10/05/2018,"24.50","25.00","24.50","24.75","12,411,100"
10/04/2018,"24.25","24.75","24.25","24.50","21,580,199"
10/03/2018,"24.50","24.50","24.25","24.25","5,158,800"
10/02/2018,"24.00","24.75","24.00","24.25","13,927,300"
10/01/2018,"24.50","25.00","24.00","24.00","2,902,300"
09/28/2018,"25.00","25.00","24.00","24.50","5,979,700"
09/27/2018,"24.75","25.00","24.50","24.75","14,903,000"
09/26/2018,"25.00","25.00","24.50","24.75","2,701,500"
09/25/2018,"25.00","25.25","24.75","24.75","7,497,500"
09/24/2018,"24.50","26.00","24.50","25.00","23,273,801"
09/21/2018,"25.00","25.25","23.75","24.00","19,410,000"
09/20/2018,"25.50","25.75","24.50","24.75","9,358,300"
09/19/2018,"27.00","27.25","25.75","26.50","9,364,500"
09/18/2018,"26.50","27.25","26.50","26.75","7,266,500"
09/17/2018,"26.50","26.75","26.25","26.50","5,165,700"
09/14/2018,"26.25","26.75","26.25","26.50","9,138,100"
09/13/2018,"27.00","27.25","25.75","26.25","12,514,200"
09/12/2018,"27.00","27.25","26.75","27.00","6,191,100"
09/11/2018,"27.25","27.75","27.00","27.00","2,355,600"
09/10/2018,"27.75","27.75","27.25","27.25","773,100"
09/07/2018,"28.00","28.00","27.26","27.50","6,802,300"
09/06/2018,"28.25","28.25","27.50","27.75","4,172,000"
09/05/2018,"28.50","28.50","27.50","27.75","5,440,200"
09/04/2018,"27.75","29.00","27.75","28.25","5,216,300"
09/03/2018,"28.00","28.00","27.00","27.75","1,732,800"
08/31/2018,"29.75","29.75","28.00","28.25","9,077,200"
08/30/2018,"30.00","30.00","29.50","29.50","2,726,600"
08/29/2018,"29.75","30.25","29.75","29.75","1,959,600"
08/28/2018,"29.25","30.50","29.00","29.75","4,929,200"
08/27/2018,"29.00","29.50","29.00","29.00","1,647,000"
08/24/2018,"29.00","29.25","29.00","29.00","2,498,300"
08/23/2018,"29.00","29.25","29.00","29.00","3,045,900"
08/22/2018,"29.00","29.50","29.00","29.00","6,420,500"
08/20/2018,"29.00","29.50","29.00","29.00","7,496,200"
08/17/2018,"28.75","29.50","28.75","29.00","961,200"
08/16/2018,"29.00","29.00","28.75","28.75","6,699,800"
08/15/2018,"28.75","29.25","28.75","29.00","8,721,200"
08/14/2018,"28.50","29.00","28.50","28.75","7,527,000"
08/13/2018,"28.50","29.00","28.50","28.50","2,021,800"
08/10/2018,"29.00","29.00","28.25","28.25","4,948,100"
08/09/2018,"29.00","29.25","28.25","28.75","3,037,200"
08/08/2018,"28.25","29.50","28.25","28.75","6,592,000"
08/07/2018,"28.00","28.25","28.00","28.00","5,167,200"
08/06/2018,"28.25","28.25","28.00","28.00","1,404,800"
08/03/2018,"28.00","28.25","28.00","28.00","5,929,000"
08/02/2018,"28.00","28.50","28.00","28.00","18,662,801"
08/01/2018,"28.25","28.50","27.75","27.75","4,549,500"
07/31/2018,"28.50","28.50","27.75","28.00","2,680,900"
07/30/2018,"28.75","28.75","28.25","28.50","11,459,700"
07/27/2018,"28.50","29.00","28.50","28.50","3,334,900"
07/26/2018,"29.00","29.00","28.50","28.50","4,900,000"
07/25/2018,"28.75","29.00","28.50","28.75","5,932,100"
07/24/2018,"28.50","29.00","28.50","28.50","748,100"
07/23/2018,"28.50","29.00","28.25","28.50","656,500"
07/20/2018,"29.25","29.25","28.25","28.50","3,537,600"
07/19/2018,"29.75","29.75","28.75","29.25","10,041,000"
07/18/2018,"29.25","29.75","29.00","29.00","2,224,500"
07/17/2018,"28.25","29.25","28.25","28.75","3,960,900"
07/16/2018,"28.75","28.75","28.00","28.25","10,493,700"
07/13/2018,"28.75","28.75","28.25","28.25","4,689,700"
07/12/2018,"28.50","29.00","28.50","28.50","3,335,800"
07/11/2018,"29.00","29.00","28.25","28.50","5,134,400"
07/10/2018,"29.00","29.25","29.00","29.00","5,693,900"
07/09/2018,"29.00","29.25","28.75","29.00","2,004,500"
07/06/2018,"28.75","29.25","28.75","28.75","2,036,900"
07/05/2018,"28.50","29.25","28.50","29.00","5,412,700"
07/04/2018,"29.00","29.25","28.00","28.50","2,894,700"
07/03/2018,"28.75","28.75","27.75","28.00","3,750,400"
07/02/2018,"29.50","29.75","28.75","29.00","9,571,200"
06/29/2018,"29.75","30.00","29.25","29.50","10,555,800"
06/28/2018,"29.75","30.00","29.25","29.75","22,488,900"
06/27/2018,"29.25","30.00","28.75","29.50","16,543,301"
06/26/2018,"28.50","29.50","28.50","29.00","17,602,600"
06/25/2018,"28.50","29.00","28.25","28.50","2,724,700"
06/22/2018,"28.75","28.75","27.25","28.25","13,917,200"
06/21/2018,"27.25","27.75","27.25","27.25","11,719,700"
06/20/2018,"28.50","28.50","27.25","27.25","16,084,100"
06/19/2018,"29.75","29.75","27.75","28.25","5,655,200"
06/18/2018,"30.00","30.25","29.50","29.75","2,120,100"
06/14/2018,"30.00","30.25","29.75","30.00","22,891,699"
06/13/2018,"30.00","30.50","30.00","30.00","7,289,000"
06/12/2018,"30.00","30.50","30.00","30.00","13,452,800"
06/11/2018,"29.75","30.50","29.50","30.00","4,153,700"
06/08/2018,"29.75","29.75","29.25","29.50","1,693,000"
06/07/2018,"29.75","29.75","29.00","29.50","6,310,900"
06/06/2018,"28.75","30.00","28.75","29.50","16,561,301"
06/05/2018,"28.50","29.25","28.50","28.75","2,347,400"
06/04/2018,"28.25","29.00","28.25","28.50","12,148,900"
05/31/2018,"28.75","28.75","28.25","28.25","10,668,400"
05/30/2018,"28.50","28.50","28.00","28.25","764,600"
05/29/2018,"29.00","29.00","28.25","28.50","4,277,900"
05/28/2018,"29.00","29.00","28.00","28.75","2,100,300"
05/25/2018,"29.00","29.25","28.50","29.00","8,862,200"
05/24/2018,"29.25","29.50","29.00","29.00","7,640,000"
05/23/2018,"29.25","29.50","29.00","29.00","2,708,000"
05/22/2018,"29.00","29.75","29.00","29.25","7,749,700"
05/21/2018,"29.25","29.25","29.00","29.00","10,012,300"
05/18/2018,"29.00","29.50","29.00","29.25","6,653,700"
05/17/2018,"29.00","29.50","28.75","29.00","6,485,300"
