Date,Open,High,Low,Close,Volume
01/14/2016,"16.10","16.15","16.00","16.05","5,253,900"
01/13/2016,"16.00","16.20","15.85","16.10","1,534,900"
01/12/2016,"16.05","16.10","15.90","16.00","6,672,100"
01/11/2016,"16.25","16.40","16.00","16.25","9,228,600"
01/08/2016,"16.50","16.50","16.20","16.40","6,271,800"
01/07/2016,"16.60","16.70","16.50","16.50","1,546,100"
01/06/2016,"16.40","16.75","16.40","16.60","5,170,500"
01/05/2016,"16.20","16.55","16.20","16.35","9,798,000"
01/04/2016,"16.30","16.70","16.05","16.35","1,642,000"
12/31/2015,"16.30","16.50","16.30","16.30","309,200"
12/30/2015,"16.05","16.50","16.00","16.25","623,400"
12/29/2015,"15.90","16.30","15.90","16.10","2,955,700"
12/28/2015,"15.90","16.00","15.90","15.90","279,400"
12/24/2015,"16.00","16.20","15.75","15.90","856,200"
12/23/2015,"16.00","16.50","15.85","16.10","979,100"
12/22/2015,"16.70","16.80","15.80","16.70","9,043,900"
12/21/2015,"16.80","16.90","16.50","16.70","6,626,500"
12/18/2015,"16.60","16.80","16.30","16.70","6,652,900"
12/17/2015,"16.00","16.70","15.90","16.60","10,873,200"
12/16/2015,"16.50","16.90","16.20","16.70","8,302,900"
12/15/2015,"16.35","16.50","16.30","16.40","8,494,800"
12/14/2015,"16.10","16.65","16.00","16.40","11,066,900"
12/11/2015,"16.10","16.40","16.00","16.25","9,025,100"
12/10/2015,"16.00","16.25","15.95","16.15","5,404,700"
12/09/2015,"16.05","16.25","15.75","16.10","4,128,000"
12/08/2015,"15.70","16.00","15.70","15.95","9,247,600"
12/07/2015,"15.95","15.95","15.60","15.70","21,242,900"
12/04/2015,"15.70","15.85","15.50","15.55","8,471,900"
12/03/2015,"15.75","16.00","15.60","15.70","1,635,500"
12/02/2015,"15.60","16.20","15.55","15.85","5,408,400"
12/01/2015,"15.60","15.75","15.50","15.65","4,234,300"
11/30/2015,"15.60","15.90","15.30","15.55","15,518,900"
11/27/2015,"16.00","16.10","14.50","15.35","4,641,300"
11/25/2015,"16.50","16.50","15.50","16.05","2,980,000"
11/24/2015,"16.30","16.50","16.00","16.25","15,361,700"
11/23/2015,"16.80","16.95","16.35","16.75","8,603,900"
11/20/2015,"16.55","16.95","16.50","16.65","4,063,100"
11/19/2015,"16.30","16.60","16.20","16.50","13,861,900"
11/18/2015,"16.15","16.50","16.10","16.25","5,623,300"
11/17/2015,"16.05","16.30","16.05","16.15","3,061,400"
11/16/2015,"16.10","16.15","16.05","16.05","10,725,900"
11/13/2015,"16.05","16.50","15.85","16.00","5,330,700"
11/12/2015,"15.50","16.20","15.50","16.05","7,800,700"
11/11/2015,"15.60","16.00","15.45","15.85","4,485,600"
11/10/2015,"15.05","15.75","15.05","15.45","6,499,100"
11/09/2015,"15.05","15.25","14.95","15.05","2,938,400"
11/06/2015,"15.00","15.15","15.00","15.05","2,385,000"
11/05/2015,"14.35","15.10","14.35","14.95","16,314,000"
11/04/2015,"14.05","14.50","14.05","14.30","3,824,100"
11/03/2015,"14.35","14.50","14.00","14.45","30,951,301"
11/02/2015,"14.40","14.50","14.25","14.35","644,100"
10/30/2015,"14.20","14.50","14.20","14.35","8,014,600"
10/29/2015,"14.50","14.60","14.25","14.40","5,929,900"
10/28/2015,"14.50","14.80","14.50","14.55","9,802,700"
10/27/2015,"14.55","14.65","14.50","14.50","5,258,400"
10/26/2015,"14.95","14.95","14.50","14.50","4,248,500"
10/23/2015,"15.00","15.05","14.90","14.95","3,185,200"
10/22/2015,"15.05","15.10","14.75","14.95","2,046,700"
10/21/2015,"15.00","15.10","14.60","15.00","8,538,300"
10/19/2015,"14.50","15.05","14.50","14.75","2,027,800"
10/16/2015,"14.20","14.75","14.20","14.55","7,002,100"
10/15/2015,"15.00","15.00","14.20","14.40","6,010,600"
10/14/2015,"14.85","15.00","14.20","14.70","5,937,400"
10/13/2015,"14.80","15.15","14.70","15.00","3,950,500"
10/12/2015,"14.70","15.05","14.60","14.95","6,515,400"
10/09/2015,"14.70","15.00","14.70","14.80","4,555,600"
10/08/2015,"14.65","14.80","14.55","14.70","3,109,100"
10/07/2015,"14.65","14.75","14.60","14.65","16,019,000"
10/06/2015,"14.65","14.75","14.55","14.65","719,900"
10/05/2015,"14.45","14.75","14.30","14.65","4,231,800"
10/02/2015,"14.90","14.95","14.20","14.45","13,960,300"
10/01/2015,"15.10","15.15","14.65","14.95","6,458,300"
09/30/2015,"15.00","15.25","15.00","15.20","16,375,500"
09/29/2015,"15.25","15.25","14.80","15.15","13,614,400"
09/28/2015,"15.20","15.25","15.10","15.20","15,053,600"
09/25/2015,"15.10","15.30","15.05","15.15","7,073,800"
09/24/2015,"15.10","15.20","15.00","15.15","3,426,800"
09/23/2015,"15.00","15.20","15.00","15.10","9,027,900"
09/22/2015,"14.90","15.20","14.60","15.00","9,092,600"
09/21/2015,"14.65","15.20","14.50","14.90","4,900,600"
09/18/2015,"14.70","14.95","14.55","14.75","6,633,300"
09/17/2015,"15.00","15.10","14.70","15.00","6,122,700"
09/16/2015,"15.20","15.20","14.80","14.95","6,043,600"
09/15/2015,"14.65","15.40","14.65","15.15","11,232,100"
09/14/2015,"14.60","14.90","14.55","14.70","3,155,900"
09/11/2015,"14.40","14.65","14.40","14.55","3,528,200"
09/10/2015,"14.60","14.60","14.05","14.40","2,294,100"
09/09/2015,"14.60","14.70","14.00","14.40","52,575,801"
09/08/2015,"14.60","14.75","14.50","14.60","1,124,000"
09/07/2015,"14.80","14.85","14.50","14.60","13,382,300"
09/04/2015,"13.85","15.10","13.70","14.85","10,765,300"
09/03/2015,"15.00","15.60","14.85","15.20","4,530,700"
09/02/2015,"14.60","15.10","14.30","14.60","4,431,800"
09/01/2015,"14.60","14.80","14.50","14.60","2,914,300"
08/31/2015,"14.10","15.00","14.00","14.40","2,225,800"
08/28/2015,"13.90","14.50","13.90","14.15","29,194,600"
08/27/2015,"13.00","14.50","12.60","13.50","12,516,000"
08/26/2015,"13.90","13.95","12.80","13.45","5,553,600"
08/25/2015,"14.35","14.35","13.90","13.95","7,869,700"
08/24/2015,"14.95","15.00","13.95","14.35","6,960,900"
08/21/2015,"15.05","15.10","14.90","15.00","7,970,600"
08/20/2015,"15.15","15.40","15.05","15.10","2,302,900"
08/19/2015,"15.00","15.20","14.90","15.00","6,872,600"
08/18/2015,"14.85","15.00","14.70","14.85","2,792,700"
08/17/2015,"15.10","15.10","14.65","14.90","2,038,400"
08/14/2015,"15.50","15.50","15.00","15.00","9,343,000"
08/13/2015,"15.60","15.60","15.30","15.45","8,370,500"
08/12/2015,"15.50","15.75","15.50","15.60","5,489,500"
08/11/2015,"15.45","15.85","15.40","15.50","13,170,700"
08/10/2015,"14.70","15.50","14.70","15.35","10,161,900"
08/07/2015,"13.95","14.95","13.95","14.55","1,639,900"
08/06/2015,"13.85","14.25","13.70","13.90","30,581,100"
08/05/2015,"14.05","14.15","13.60","13.95","27,585,400"
08/04/2015,"14.15","14.20","14.00","14.00","85,739,102"
08/03/2015,"14.40","14.50","14.10","14.15","13,957,900"
07/31/2015,"15.00","15.00","14.05","14.40","15,653,100"
07/30/2015,"15.25","15.25","14.90","14.95","796,900"
07/29/2015,"15.30","15.40","15.10","15.20","16,519,801"
07/28/2015,"15.40","15.50","15.30","15.45","6,486,200"
07/27/2015,"15.30","15.50","15.15","15.45","6,622,600"
07/24/2015,"15.50","15.50","15.15","15.30","17,574,301"
07/23/2015,"15.50","16.00","15.25","15.45","8,501,500"
07/22/2015,"15.75","15.75","15.30","15.55","4,171,100"
07/21/2015,"15.25","16.00","15.25","15.50","29,230,801"
07/20/2015,"15.20","15.45","15.10","15.30","17,724,699"
07/17/2015,"15.25","15.30","15.15","15.15","9,699,600"
07/16/2015,"15.75","15.75","15.20","15.25","10,438,300"
07/15/2015,"15.70","16.50","15.10","15.70","22,824,199"
07/14/2015,"15.90","16.00","15.10","15.75","16,837,500"
07/13/2015,"16.00","16.10","15.85","15.85","9,203,300"
07/10/2015,"15.95","16.10","15.90","16.00","10,378,800"
07/09/2015,"16.00","16.20","15.80","16.00","48,134,699"
07/08/2015,"16.45","16.60","15.90","16.15","49,670,000"
07/07/2015,"16.35","16.90","16.20","16.35","2,090,700"
07/06/2015,"16.35","16.50","16.20","16.35","2,588,700"
07/03/2015,"16.50","16.50","16.30","16.35","295,100"
07/02/2015,"16.50","16.55","16.30","16.45","2,690,700"
07/01/2015,"16.60","16.60","16.45","16.50","6,564,600"
06/30/2015,"16.35","16.60","16.30","16.45","8,437,700"
06/29/2015,"16.10","16.40","16.10","16.30","6,019,200"
06/26/2015,"16.10","16.20","16.05","16.10","3,697,900"
06/25/2015,"16.05","16.20","16.00","16.10","21,433,000"
06/24/2015,"16.05","16.20","16.05","16.05","4,048,200"
06/23/2015,"16.00","16.10","15.90","16.00","11,199,000"
06/22/2015,"16.10","16.70","15.90","16.35","10,919,200"
06/19/2015,"16.10","16.10","16.05","16.05","11,686,700"
06/18/2015,"16.05","16.10","16.00","16.05","24,400,400"
06/17/2015,"16.20","16.20","16.00","16.05","1,957,000"
06/16/2015,"16.10","16.25","16.00","16.10","11,030,900"
06/15/2015,"16.05","16.15","16.05","16.10","6,983,200"
06/12/2015,"16.05","16.25","16.05","16.05","3,420,100"
06/11/2015,"16.00","16.05","16.00","16.05","14,351,700"
06/10/2015,"16.05","16.10","16.00","16.05","7,374,200"
06/09/2015,"16.30","16.30","16.00","16.05","21,378,500"
06/08/2015,"16.35","16.35","15.90","16.10","11,190,800"
06/05/2015,"16.30","16.65","16.10","16.35","5,050,200"
06/04/2015,"16.45","16.70","16.00","16.45","11,518,000"
06/03/2015,"16.50","16.70","16.05","16.40","17,786,801"
06/02/2015,"15.85","16.90","15.85","16.50","2,441,700"
05/29/2015,"15.60","16.80","15.60","15.85","34,340,000"
05/28/2015,"15.20","15.70","15.20","15.55","12,815,300"
05/27/2015,"15.50","15.60","15.00","15.20","64,507,500"
05/25/2015,"16.30","16.30","15.95","16.00","11,043,300"
05/22/2015,"16.30","16.30","16.10","16.20","11,532,600"
05/21/2015,"16.45","16.55","16.25","16.30","8,668,100"
05/20/2015,"16.60","16.70","16.35","16.45","10,062,000"
05/19/2015,"16.50","16.75","16.50","16.60","10,562,300"
05/18/2015,"16.40","16.70","16.35","16.50","7,844,400"
05/15/2015,"16.20","16.50","16.20","16.35","9,936,700"
