Date,Open,High,Low,Close,Volume
03/17/2021,"37.50","38.00","37.40","37.55","232,900"
03/16/2021,"37.40","38.00","37.00","37.40","8,374,200"
03/15/2021,"37.10","37.50","37.05","37.35","7,024,800"
03/12/2021,"37.50","37.50","36.75","37.10","3,094,100"
03/11/2021,"37.70","38.10","36.95","37.55","9,576,300"
03/10/2021,"36.30","38.50","36.30","37.55","15,450,500"
03/09/2021,"36.00","36.90","35.50","36.15","7,272,100"
03/08/2021,"37.70","37.70","35.50","35.90","8,741,900"
03/05/2021,"37.45","38.00","37.00","37.30","2,917,100"
03/04/2021,"38.00","38.00","37.05","37.85","11,565,600"
03/03/2021,"38.70","38.95","37.50","38.00","1,498,800"
03/02/2021,"38.55","38.75","38.00","38.60","10,457,400"
03/01/2021,"38.50","39.00","38.10","38.70","5,745,000"
02/26/2021,"38.90","39.00","38.10","38.75","4,880,400"
02/25/2021,"38.90","39.00","38.70","39.00","5,449,000"
02/24/2021,"38.80","39.00","38.55","39.00","9,979,400"
02/23/2021,"38.55","39.25","38.55","39.00","21,385,900"
02/22/2021,"39.00","39.05","38.00","38.90","12,603,100"
02/19/2021,"38.50","38.95","38.45","38.75","7,395,700"
02/18/2021,"38.55","38.90","38.10","38.45","2,235,000"
02/17/2021,"38.60","38.90","38.35","38.75","7,737,700"
02/16/2021,"39.00","39.00","38.25","38.50","5,197,800"
02/15/2021,"39.25","39.25","38.55","39.05","6,090,000"
02/12/2021,"37.85","39.00","37.80","38.35","2,847,000"
02/11/2021,"36.65","38.00","36.65","37.80","3,948,700"
02/10/2021,"36.60","36.85","36.00","36.40","2,833,100"
02/09/2021,"36.00","37.00","36.00","36.60","8,129,600"
02/08/2021,"35.75","36.25","35.75","35.95","2,542,000"
02/05/2021,"36.95","37.00","35.75","36.20","226,400"
02/04/2021,"36.20","37.20","36.20","36.85","18,668,801"
02/03/2021,"35.50","36.95","35.50","36.45","3,181,300"
02/02/2021,"35.50","35.80","35.05","35.55","10,443,600"
02/01/2021,"35.80","35.85","34.95","35.15","10,614,000"
01/29/2021,"36.25","36.25","35.50","35.85","3,596,400"
01/28/2021,"36.50","36.50","35.50","36.20","4,469,900"
01/27/2021,"36.40","36.50","36.20","36.40","14,316,900"
01/26/2021,"36.30","37.00","36.15","36.55","2,089,800"
01/25/2021,"35.50","36.75","35.50","36.45","10,100,000"
01/22/2021,"35.50","36.00","35.00","35.55","3,037,000"
01/21/2021,"35.60","35.90","34.95","35.30","3,976,400"
01/20/2021,"36.25","36.35","35.05","35.85","4,645,200"
01/19/2021,"36.30","36.50","36.20","36.40","3,441,900"
01/18/2021,"36.50","36.50","36.00","36.35","8,334,900"
01/15/2021,"36.60","36.60","36.25","36.55","13,225,100"
01/14/2021,"35.00","37.00","35.00","36.50","8,378,100"
01/13/2021,"35.00","35.25","35.00","35.10","2,770,000"
01/12/2021,"34.50","35.05","34.25","34.90","7,783,600"
01/11/2021,"34.50","35.00","34.50","34.95","3,905,300"
01/08/2021,"35.00","35.00","34.75","35.00","4,857,800"
01/07/2021,"35.00","35.05","34.60","34.95","2,094,700"
01/06/2021,"35.00","35.05","34.50","35.00","7,923,000"
01/05/2021,"34.30","35.00","34.10","34.40","7,743,600"
01/04/2021,"34.00","34.50","34.00","34.25","3,591,000"
12/31/2020,"34.25","34.50","34.15","34.25","1,342,600"
12/30/2020,"34.40","34.40","33.95","34.00","4,020,000"
12/29/2020,"34.00","34.25","33.90","34.05","898,300"
12/28/2020,"34.00","34.20","33.85","34.10","1,832,100"
12/24/2020,"33.85","34.10","33.85","34.00","3,088,500"
12/23/2020,"34.00","34.10","33.50","34.00","3,049,800"
12/22/2020,"33.50","34.05","33.20","33.85","4,497,100"
12/21/2020,"33.00","33.80","33.00","33.30","1,363,900"
12/18/2020,"33.00","33.95","32.75","33.55","4,546,800"
12/17/2020,"32.80","33.50","32.50","32.90","5,216,400"
12/16/2020,"32.75","33.00","32.50","32.80","6,442,300"
12/15/2020,"33.00","33.25","32.75","33.05","6,861,000"
12/14/2020,"32.80","33.50","32.70","33.15","2,534,600"
12/11/2020,"32.80","33.00","32.10","32.95","4,205,400"
12/10/2020,"32.60","32.95","31.80","32.65","23,692,900"
12/09/2020,"32.80","33.00","32.55","32.95","9,002,200"
12/08/2020,"33.05","33.10","32.70","33.00","4,133,600"
12/07/2020,"33.00","33.50","32.50","33.00","1,243,900"
12/04/2020,"33.10","33.75","32.35","33.50","24,609,699"
12/03/2020,"32.95","33.10","32.50","33.00","22,937,000"
12/02/2020,"32.50","33.00","32.30","32.95","13,888,800"
12/01/2020,"32.70","33.00","32.05","32.30","10,666,600"
11/30/2020,"32.00","33.45","32.00","32.70","23,703,801"
11/27/2020,"32.20","32.20","31.75","31.90","3,907,100"
11/26/2020,"32.00","32.15","31.75","32.00","2,954,800"
11/25/2020,"32.00","32.30","31.75","32.00","5,307,500"
11/24/2020,"32.00","32.10","31.50","31.70","3,455,300"
11/23/2020,"31.95","32.00","31.50","32.00","2,236,900"
11/20/2020,"31.50","32.20","31.00","32.00","19,617,600"
11/19/2020,"32.00","32.00","31.30","31.45","1,060,600"
11/18/2020,"32.00","32.00","31.70","31.95","3,010,300"
11/17/2020,"32.00","32.10","31.50","32.05","4,834,700"
11/16/2020,"31.70","32.35","31.50","32.10","2,511,300"
11/13/2020,"30.85","32.00","30.85","31.80","3,265,800"
11/12/2020,"32.00","32.50","31.50","31.70","10,734,800"
11/11/2020,"30.50","32.50","30.30","31.80","8,444,700"
11/10/2020,"31.00","31.35","30.80","30.95","6,330,700"
11/09/2020,"31.25","31.30","30.00","30.75","2,275,300"
11/06/2020,"31.00","31.50","31.00","31.30","3,200,800"
11/05/2020,"31.10","31.30","31.00","31.25","5,517,900"
11/04/2020,"31.25","31.25","30.30","31.15","9,494,900"
11/03/2020,"30.85","31.70","30.70","31.25","15,696,300"
11/02/2020,"31.20","31.60","31.00","31.25","7,894,900"
10/30/2020,"30.30","31.15","30.10","30.85","6,717,400"
10/29/2020,"30.50","30.80","30.10","30.50","4,669,400"
10/28/2020,"30.80","30.80","30.50","30.60","5,808,600"
10/27/2020,"30.55","30.80","30.50","30.60","5,362,700"
10/26/2020,"30.50","30.95","30.10","30.50","666,900"
10/23/2020,"30.65","31.20","30.50","30.95","13,401,700"
10/22/2020,"30.25","31.00","30.25","30.65","1,423,800"
10/21/2020,"30.10","30.55","30.10","30.25","6,682,400"
10/19/2020,"30.10","30.20","30.05","30.10","2,050,100"
10/16/2020,"30.00","30.20","30.00","30.10","2,402,400"
10/15/2020,"30.00","30.10","30.00","30.05","102,800"
10/14/2020,"30.15","30.45","30.00","30.10","12,379,000"
10/13/2020,"30.00","30.50","30.00","30.15","3,837,600"
10/12/2020,"30.05","30.10","30.00","30.05","3,140,000"
10/09/2020,"30.05","30.20","30.00","30.10","5,908,500"
10/08/2020,"30.15","30.50","30.00","30.05","6,302,700"
10/07/2020,"30.00","30.60","30.00","30.50","3,276,800"
10/06/2020,"30.00","30.15","29.90","29.95","5,086,100"
10/05/2020,"29.90","30.05","29.70","30.00","1,100,500"
10/02/2020,"30.00","30.15","29.80","30.00","4,287,500"
10/01/2020,"30.00","30.05","29.70","29.80","1,949,700"
09/30/2020,"29.95","30.25","29.70","29.70","16,260,700"
09/29/2020,"29.55","30.00","29.50","29.80","1,216,000"
09/28/2020,"30.00","30.05","29.50","29.80","5,393,200"
09/25/2020,"30.00","30.05","29.50","30.05","12,093,900"
09/24/2020,"29.10","30.10","29.10","30.00","10,557,800"
09/23/2020,"30.05","30.40","29.35","30.00","13,820,000"
09/22/2020,"29.90","30.40","29.50","30.05","9,994,800"
09/21/2020,"30.00","30.00","29.30","29.90","1,425,100"
09/18/2020,"29.20","30.00","29.00","30.00","5,894,100"
09/17/2020,"30.00","30.15","29.50","30.00","115,836,305"
09/16/2020,"30.00","30.50","29.80","30.10","13,625,100"
09/15/2020,"29.90","30.25","29.90","30.15","5,077,200"
09/14/2020,"30.00","30.00","29.30","29.95","378,400"
09/11/2020,"29.30","30.15","29.30","30.05","6,191,200"
09/10/2020,"30.00","30.00","29.20","29.95","28,936,699"
09/09/2020,"29.05","29.50","28.55","29.05","1,831,200"
09/08/2020,"29.00","29.20","28.75","29.00","1,652,300"
09/07/2020,"29.20","29.50","29.05","29.05","12,957,200"
09/04/2020,"30.00","30.30","29.30","29.60","3,278,800"
09/03/2020,"30.00","30.10","29.50","30.05","3,234,000"
09/02/2020,"29.90","30.05","29.50","30.00","25,815,000"
09/01/2020,"29.95","29.95","29.50","29.90","2,291,000"
08/31/2020,"29.75","30.00","29.50","29.90","25,963,400"
08/28/2020,"29.60","30.10","29.30","29.85","11,730,700"
08/27/2020,"29.00","29.95","29.00","29.45","10,409,900"
08/26/2020,"28.75","29.25","28.55","29.00","7,522,200"
08/25/2020,"28.00","28.95","28.00","28.65","17,696,199"
08/24/2020,"28.40","28.45","28.00","28.20","4,173,300"
08/21/2020,"28.10","28.40","28.05","28.20","11,654,400"
08/20/2020,"28.20","28.20","28.00","28.05","1,874,100"
08/19/2020,"28.00","28.20","27.80","28.00","3,095,400"
08/18/2020,"28.00","28.50","27.85","28.00","5,918,400"
08/17/2020,"28.00","28.50","28.00","28.40","2,813,300"
08/14/2020,"27.55","28.20","27.50","27.70","5,272,400"
08/13/2020,"28.00","28.20","27.55","27.85","502,400"
08/12/2020,"27.50","28.00","27.30","27.95","4,507,100"
08/11/2020,"27.50","28.00","27.00","27.50","2,276,700"
08/10/2020,"27.80","27.80","27.05","27.50","16,156,200"
08/07/2020,"27.50","27.90","27.50","27.70","2,152,000"
08/06/2020,"26.40","28.00","26.40","27.40","2,125,400"
08/05/2020,"26.50","26.50","25.95","26.15","22,651,600"
08/04/2020,"26.90","27.00","26.10","26.40","23,895,400"
08/03/2020,"27.50","27.50","26.80","26.85","30,994,801"
07/30/2020,"28.35","28.60","28.00","28.15","11,145,000"
07/29/2020,"28.30","28.95","28.20","28.30","2,254,600"
07/28/2020,"29.00","29.00","28.00","28.30","3,034,900"
07/27/2020,"28.20","29.95","28.20","29.35","6,186,700"
07/24/2020,"27.85","28.80","27.85","28.10","2,485,900"
07/23/2020,"27.00","28.40","26.90","27.50","7,197,400"
07/22/2020,"26.95","27.35","26.50","26.85","21,409,801"
07/21/2020,"27.20","27.20","26.45","26.70","31,735,500"
07/20/2020,"27.00","27.30","26.80","27.00","6,843,000"
07/17/2020,"27.00","27.25","26.90","27.00","10,761,300"
07/16/2020,"27.00","27.45","26.95","27.00","16,679,100"
07/15/2020,"27.00","27.50","26.75","26.95","24,455,199"
07/14/2020,"28.40","28.40","26.75","26.95","19,231,100"
07/13/2020,"27.50","28.40","27.40","27.50","4,798,600"
07/10/2020,"27.95","27.95","27.40","27.50","12,790,700"
07/09/2020,"28.00","28.00","27.25","27.50","30,032,301"
07/08/2020,"28.50","28.50","27.80","28.00","18,685,801"
07/07/2020,"30.00","30.00","27.90","28.10","22,419,900"
07/06/2020,"30.00","30.20","28.90","29.10","9,154,500"
07/03/2020,"29.00","30.00","29.00","29.65","943,900"
07/02/2020,"28.95","29.50","28.80","29.00","3,283,300"
07/01/2020,"29.00","29.00","28.65","28.70","11,597,800"
06/30/2020,"29.00","29.00","28.60","28.65","8,318,800"
06/29/2020,"29.00","29.50","28.80","28.90","3,342,400"
06/26/2020,"28.50","29.40","28.25","28.50","8,949,200"
06/25/2020,"29.00","29.40","28.20","28.30","18,558,801"
06/24/2020,"29.00","29.90","28.35","28.65","20,739,801"
06/23/2020,"30.00","30.00","29.00","29.45","2,414,400"
06/22/2020,"30.95","30.95","29.50","30.20","898,900"
06/19/2020,"30.95","31.00","30.80","30.90","11,886,300"
06/18/2020,"31.00","31.00","30.70","30.95","9,443,700"
06/17/2020,"30.90","31.00","30.65","30.95","5,444,600"
06/16/2020,"30.55","31.00","30.55","30.95","8,473,800"
06/15/2020,"31.00","31.00","30.25","30.45","13,444,800"
06/12/2020,"30.40","30.65","30.00","30.45","21,340,699"
06/11/2020,"30.10","30.95","29.85","30.45","3,451,800"
06/10/2020,"29.90","30.20","29.65","29.95","17,746,500"
06/09/2020,"30.00","30.00","29.30","29.65","6,873,400"
06/08/2020,"29.50","30.00","29.30","29.90","14,866,900"
06/05/2020,"29.70","29.75","29.05","29.50","8,197,400"
06/04/2020,"29.50","30.00","29.30","29.60","6,359,200"
06/03/2020,"29.00","29.95","28.70","29.10","6,216,700"
06/02/2020,"28.60","29.00","28.20","28.75","13,297,400"
05/29/2020,"28.85","29.50","28.10","28.55","7,418,000"
05/28/2020,"28.50","28.60","27.90","28.05","8,063,900"
05/27/2020,"29.30","29.30","28.50","28.65","5,680,400"
05/26/2020,"29.30","29.35","28.90","29.00","6,702,500"
05/22/2020,"28.90","29.50","28.90","29.35","6,058,400"
05/21/2020,"29.00","29.00","28.70","28.80","4,493,700"
05/20/2020,"28.90","29.20","28.90","29.00","3,729,400"
05/19/2020,"29.50","29.50","29.00","29.20","8,828,400"
